"RSI6_Min","RSI6_Max","RSI14_Min","RSI14_Max","RSI30_Min","RSI30_Max","Samples","WinRatePct","MeanRet","MedianRet","StdRet"
"4","36","20","40","16","56","52","53.85","0.00149175","0.00054194","0.00793017"
"8","36","0","40","8","56","52","53.85","0.00149175","0.00054194","0.00793017"
"8","36","0","40","16","56","52","53.85","0.00149175","0.00054194","0.00793017"
"8","36","0","40","28","56","52","53.85","0.00149175","0.00054194","0.00793017"
"8","36","24","40","8","56","52","53.85","0.00149175","0.00054194","0.00793017"
"8","36","24","40","16","56","52","53.85","0.00149175","0.00054194","0.00793017"
"8","36","16","40","8","56","52","53.85","0.00149175","0.00054194","0.00793017"
"4","36","4","40","8","56","52","53.85","0.00149175","0.00054194","0.00793017"
"4","36","28","40","8","56","51","52.94","0.00151529","0.00106242","0.00800574"
"12","36","28","40","28","56","51","52.94","0.00151529","0.00106242","0.00800574"
"8","36","28","40","16","56","51","52.94","0.00151529","0.00106242","0.00800574"
"8","36","28","40","8","56","51","52.94","0.00151529","0.00106242","0.00800574"
"4","36","28","40","16","56","51","52.94","0.00151529","0.00106242","0.00800574"
"12","36","28","40","16","56","51","52.94","0.00151529","0.00106242","0.00800574"
"12","36","28","40","8","56","51","52.94","0.00151529","0.00106242","0.00800574"
"8","36","28","40","28","56","51","52.94","0.00151529","0.00106242","0.00800574"
"4","36","28","40","28","56","51","52.94","0.00151529","0.00106242","0.00800574"
