"Index","Timestamp","Open","High","Low","Close","Volume","RSI6","RSI14","RSI30","FutureN","FutureReturn","FirstMove","BarsToHit","HitReturn"
"0","19-Oct-25 5:00:00 AM","2.344","2.3495","2.3341","2.3481","29631.43",,,,"1","-0.00268302031429668","Up","8","0.01"
"1","19-Oct-25 6:00:00 AM","2.3481","2.3495","2.3376","2.3418","20051.63",,,,"1","0.010846357502775517","Up","1","0.01"
"2","19-Oct-25 7:00:00 AM","2.3418","2.3672","2.3353","2.3672","52680.04",,,,"1","-0.004773572152754202","Up","7","0.01"
"3","19-Oct-25 8:00:00 AM","2.3672","2.3682","2.3527","2.3559","31898.9",,,,"1","-0.0019100980517000599","Up","5","0.01"
"4","19-Oct-25 9:00:00 AM","2.3559","2.3652","2.3464","2.3514","52555.28",,,,"1","-0.0013183635281108774","Up","4","0.01"
"5","19-Oct-25 10:00:00 AM","2.3514","2.3546","2.3403","2.3483","22231.08",,,,"1","-0.0005961505706011394","Up","3","0.01"
"6","19-Oct-25 11:00:00 AM","2.3484","2.3536","2.3422","2.347","23008.41","48.9403",,,"1","-0.006604456943201775","Up","2","0.01"
"7","19-Oct-25 12:00:00 PM","2.3469","2.3695","2.326","2.3314","141928.29","35.9671",,,"1","0.013039934800325836","Up","1","0.01"
"8","19-Oct-25 1:00:00 PM","2.3313","2.3823","2.3162","2.3617","190120.49","60.4208",,,"1","0.009654471544715326","Up","1","0.01"
"9","19-Oct-25 2:00:00 PM","2.3616","2.3923","2.3525","2.3844","117572.55","70.5364",,,"1","-0.004529441368897658","Up","4","0.01"
"10","19-Oct-25 3:00:00 PM","2.3844","2.3975","2.3705","2.3736","106586.85","61.5546",,,"1","-0.0012217728345130796","Up","2","0.01"
"11","19-Oct-25 4:00:00 PM","2.3736","2.3783","2.361","2.3707","42933.54","59.1285",,,"1","0.013075755019402724","Up","1","0.01"
"12","19-Oct-25 5:00:00 PM","2.3708","2.4035","2.3642","2.4018","77202.04","72.8827",,,"1","0.003997335109926725","Up","14","0.01"
"13","19-Oct-25 6:00:00 PM","2.4016","2.4138","2.3895","2.4112","112935.88","75.8325",,,"1","-0.004769409422693993","Up","13","0.01"
"14","19-Oct-25 7:00:00 PM","2.4112","2.4126","2.3928","2.3997","82827.52","65.3899","63.8561",,"1","-0.00041673612268711135","Up","12","0.01"
"15","19-Oct-25 8:00:00 PM","2.3996","2.4072","2.3873","2.3986","50461.97","64.3724","63.4524",,"1","-0.0014174344436568287","Up","11","0.01"
"16","19-Oct-25 9:00:00 PM","2.3987","2.4185","2.3913","2.3953","102460.65","60.9577","62.1823",,"1","0.004967855055523218","Up","10","0.01"
"17","19-Oct-25 10:00:00 PM","2.3954","2.4104","2.3943","2.4073","35132.39","68.2962","64.9311",,"1","-0.004070781756251529","Up","9","0.01"
"18","19-Oct-25 11:00:00 PM","2.4074","2.4074","2.3912","2.3976","30978.95","57.7644","61.0672",,"1","0.002919586252919437","Up","8","0.01"
"19","20-Oct-25 12:00:00 AM","2.3976","2.4065","2.3942","2.4046","30865.81","62.7401","62.7882",,"1","-0.0037844132080178117","Up","7","0.01"
"20","20-Oct-25 1:00:00 AM","2.4046","2.4064","2.3851","2.3955","32395.65","52.9997","59.129",,"1","0.0022959716134416386","Up","6","0.01"
"21","20-Oct-25 2:00:00 AM","2.3955","2.4085","2.3946","2.401","33920.06","57.7563","60.6227",,"1","-0.00491461890878786","Up","5","0.01"
"22","20-Oct-25 3:00:00 AM","2.401","2.4011","2.3843","2.3892","41501.73","45.8182","55.9023",,"1","-0.004436631508454747","Up","4","0.01"
"23","20-Oct-25 4:00:00 AM","2.3892","2.3893","2.3533","2.3786","107308.42","37.4695","51.9863",,"1","-0.003111073740855952","Up","3","0.01"
"24","20-Oct-25 5:00:00 AM","2.3786","2.3833","2.3662","2.3712","39968.85","32.5074","49.3855",,"1","0.006072874493927127","Up","2","0.01"
"25","20-Oct-25 6:00:00 AM","2.3712","2.3944","2.3632","2.3856","49748.05","48.4492","54.1885",,"1","0.019784549608081514","Up","1","0.01"
"26","20-Oct-25 7:00:00 AM","2.3857","2.4399","2.3802","2.4329","97176.04","73.304","65.7018",,"1","0.005014591639607158","Up","3","0.01"
"27","20-Oct-25 8:00:00 AM","2.4329","2.4469","2.4294","2.4451","81520.69","76.7705","67.9399",,"1","0.003966955668248007","Up","2","0.01"
