"RSI6_Min","RSI6_Max","RSI14_Min","RSI14_Max","RSI30_Min","RSI30_Max","Samples","WinRatePct","MeanRet","MedianRet","StdRet"
"12","36","8","40","0","44","32","59.38","-0.00046681","0.00205946","0.00871592"
"12","36","8","40","12","44","32","59.38","-0.00046681","0.00205946","0.00871592"
"12","36","12","40","0","44","32","59.38","-0.00046681","0.00205946","0.00871592"
"12","36","24","40","0","44","32","59.38","-0.00046681","0.00205946","0.00871592"
"12","32","24","40","32","48","32","59.38","-0.00078654","0.00070704","0.00881811"
"12","32","12","40","32","48","32","59.38","-0.00078654","0.00070704","0.00881811"
"12","32","4","40","32","48","32","59.38","-0.00078654","0.00070704","0.00881811"
"12","32","8","40","32","48","32","59.38","-0.00078654","0.00070704","0.00881811"
"20","36","28","44","40","48","34","58.82","0.00169394","0.00057977","0.00974127"
"20","36","24","44","40","48","34","58.82","0.00169394","0.00057977","0.00974127"
"12","32","28","44","36","48","31","58.06","-0.00044441","0.00093262","0.00843758"
"12","32","24","44","36","48","31","58.06","-0.00044441","0.00093262","0.00843758"
"20","36","24","44","36","48","38","57.89","0.00124944","0.00057977","0.01068732"
"20","36","28","44","36","48","38","57.89","0.00124944","0.00057977","0.01068732"
"12","36","24","44","12","44","33","57.58","-0.00055383","0.00200922","0.00859695"
"12","36","24","44","0","44","33","57.58","-0.00055383","0.00200922","0.00859695"
"12","36","24","44","32","44","33","57.58","-0.00055383","0.00200922","0.00859695"
"12","32","24","44","32","48","35","57.14","-0.00073068","0.00093262","0.0084596"
