"Index","Timestamp","Open","High","Low","Close","Volume","RSI6","RSI14","RSI30","FutureN","FutureReturn","FirstMove","BarsToHit","HitReturn"
"0","19-Oct-25 5:00:00 AM","2.4832","2.4842","2.4715","2.4811","781024",,,,"1","-0.001330055217444004","Up","2","0.01"
"1","19-Oct-25 6:00:00 AM","2.4811","2.4852","2.473","2.4778","849053",,,,"1","0.01186536443619346","Up","1","0.01"
"2","19-Oct-25 7:00:00 AM","2.4778","2.5163","2.473","2.5072","1639503",,,,"1","-0.0056636885768985845","Up","7","0.01"
"3","19-Oct-25 8:00:00 AM","2.5072","2.5097","2.4885","2.493","1146010",,,,"1","-0.0017650126358859097","Up","5","0.01"
"4","19-Oct-25 9:00:00 AM","2.4929","2.5105","2.4844","2.4885","1113131",,,,"1","-0.001848503114325828","Up","4","0.01"
"5","19-Oct-25 10:00:00 AM","2.4885","2.492","2.47","2.4839","1165439",,,,"1","0.000684407584846225","Up","2","0.01"
"6","19-Oct-25 11:00:00 AM","2.4839","2.498","2.4806","2.4856","947700","53.8995",,,"1","-0.012190706095352999","Up","1","0.01"
"7","19-Oct-25 12:00:00 PM","2.4855","2.5133","2.4528","2.4552","8162837","33.0219",,,"1","0.016862170087976525","Up","1","0.01"
"8","19-Oct-25 1:00:00 PM","2.4552","2.5187","2.4404","2.4966","8163147","58.9846",,,"1","0.03913322118080598","Up","1","0.01"
"9","19-Oct-25 2:00:00 PM","2.4966","2.6398","2.4844","2.5943","12546305","80.4477",,,"1","0.006668722534885596","Up","1","0.01"
"10","19-Oct-25 3:00:00 PM","2.5942","2.6465","2.5917","2.6115","6676947","82.394",,,"1","-0.006241862602435533","Up","2","0.01"
"11","19-Oct-25 4:00:00 PM","2.6114","2.6182","2.5837","2.5951","2862994","73.9691",,,"1","0.015875462392108464","Up","1","0.01"
"12","19-Oct-25 5:00:00 PM","2.5952","2.6432","2.5795","2.6364","3406172","80.1139",,,"1","-0.0009861932938856066","Up","16","0.01"
"13","19-Oct-25 6:00:00 PM","2.6364","2.657","2.619","2.6338","4411424","78.7102",,,"1","-0.0034930518642265485","Up","15","0.01"
"14","19-Oct-25 7:00:00 PM","2.6338","2.6381","2.6098","2.6246","2417393","73.2601","72.8576",,"1","-0.0018287804320493706","Up","14","0.01"
"15","19-Oct-25 8:00:00 PM","2.6247","2.6341","2.6039","2.6199","2367802","70.2769","71.7014",,"1","-0.0011450381679389832","Up","13","0.01"
"16","19-Oct-25 9:00:00 PM","2.62","2.6404","2.6146","2.617","3505771","68.22","70.9533",,"1","0","Up","12","0.01"
"17","19-Oct-25 10:00:00 PM","2.6171","2.6235","2.6072","2.6171","1844317","68.2584","70.9645",,"1","-0.0049291200183410044","Up","11","0.01"
"18","19-Oct-25 11:00:00 PM","2.6171","2.6177","2.5963","2.6042","1599323","57.4928","67.3409",,"1","0.0028415636279854883","Up","8","0.01"
"19","20-Oct-25 12:00:00 AM","2.6042","2.6127","2.5964","2.6116","1036155","61.6558","68.3396",,"1","-0.0029866748353499784","Up","8","0.01"
"20","20-Oct-25 1:00:00 AM","2.6116","2.613","2.5854","2.6038","1166660","54.86","66.0469",,"1","0.0024579460788078933","Up","6","0.01"
"21","20-Oct-25 2:00:00 AM","2.6038","2.6176","2.6012","2.6102","1329645","59.2792","67.0245",,"1","-0.011263504712282546","Up","6","0.01"
"22","20-Oct-25 3:00:00 AM","2.6102","2.6102","2.5719","2.5808","1545086","38.501","58.6683",,"1","-0.01007517631558541","Up","4","0.01"
"23","20-Oct-25 4:00:00 AM","2.5806","2.5806","2.5192","2.5546","4464616","28.004","52.3987",,"1","-0.0006263211461677853","Up","3","0.01"
"24","20-Oct-25 5:00:00 AM","2.5546","2.568","2.546","2.553","2112382","27.4555","52.0331",,"1","0.004387167534960046","Up","2","0.01"
"25","20-Oct-25 6:00:00 AM","2.5529","2.5739","2.5377","2.5641","2486578","37.6269","54.4102",,"1","0.023905159302733736","Up","1","0.01"
"26","20-Oct-25 7:00:00 AM","2.5643","2.6336","2.5549","2.6256","4366853","67.7191","64.8144",,"1","0.0037326223576461537","Up","2","0.01"
"27","20-Oct-25 8:00:00 AM","2.6255","2.6386","2.6129","2.6353","3533046","70.4202","66.1274",,"1","0.01020717917583669","Up","1","0.01"
