"Index","Timestamp","Open","High","Low","Close","Volume","RSI6","RSI14","RSI30","FutureN","FutureReturn","FirstMove","BarsToHit","HitReturn"
"0","19-Oct-25 5:00:00 AM","0.007946","0.007975","0.007915","0.007951","242920",,,,"1","-0.004402515723270439","Up","7","0.01"
"1","19-Oct-25 6:00:00 AM","0.00795","0.007958","0.007902","0.007915","84634",,,,"1","0.009729593126105662","Up","1","0.01"
"2","19-Oct-25 7:00:00 AM","0.007914","0.007998","0.007909","0.007991","58788",,,,"1","-0.004255319148936287","Up","6","0.01"
"3","19-Oct-25 8:00:00 AM","0.00799","0.007995","0.007951","0.007956","67182",,,,"1","-0.0010050251256280562","Up","4","0.01"
"4","19-Oct-25 9:00:00 AM","0.00796","0.008009","0.00793","0.007952","71940",,,,"1","-0.0035202413879806826","Up","3","0.01"
"5","19-Oct-25 10:00:00 AM","0.007954","0.007959","0.0079","0.007926","30174",,,,"1","0.004164037854889502","Up","2","0.01"
"6","19-Oct-25 11:00:00 AM","0.007925","0.007969","0.00792","0.007958","48439","51.6746",,,"1","-0.006656618939964942","Up","1","0.01"
"7","19-Oct-25 12:00:00 PM","0.007962","0.008056","0.0079","0.007909","270140","40.3286",,,"1","0.015049955735424225","Up","1","0.01"
"8","19-Oct-25 1:00:00 PM","0.007907","0.008081","0.007844","0.008026","223448","63.3721",,,"1","0.011459890383657134","Up","1","0.01"
"9","19-Oct-25 2:00:00 PM","0.008028","0.008139","0.007989","0.00812","85214","73.3094",,,"1","-0.005050505050504972","Up","3","0.01"
"10","19-Oct-25 3:00:00 PM","0.008118","0.008175","0.008054","0.008077","62922","63.8068",,,"1","-0.003217025488740366","Up","2","0.01"
"11","19-Oct-25 4:00:00 PM","0.008082","0.008089","0.008017","0.008056","37667","59.3019",,,"1","0.01711734061027048","Up","1","0.01"
"12","19-Oct-25 5:00:00 PM","0.008062","0.00822","0.008046","0.0082","70764","74.2572",,,"1","-0.0024402147388971063","Down","39","-0.05"
"13","19-Oct-25 6:00:00 PM","0.008196","0.008218","0.008136","0.008176","49830","69.1734",,,"1","-0.0033003300330034513","Up","16","0.01"
"14","19-Oct-25 7:00:00 PM","0.008181","0.008189","0.008141","0.008154","29456","64.3289","64.0387",,"1","-0.0019622271277900394","Up","15","0.01"
"15","19-Oct-25 8:00:00 PM","0.008154","0.008174","0.008102","0.008138","46980","60.6235","62.5481",,"1","-0.0063889912765695556","Up","14","0.01"
