"Index","Timestamp","Open","High","Low","Close","Volume","RSI6","RSI14","RSI30","FutureN","FutureReturn","FirstMove","BarsToHit","HitReturn"
"0","19-Oct-25 5:00:00 AM","0.4253","0.4273","0.4237","0.4268","1071434",,,,"1","-0.003747950339658024","Up","2","0.01"
"1","19-Oct-25 6:00:00 AM","0.4269","0.4276","0.4247","0.4253","648240",,,,"1","0.013402304255819342","Up","1","0.01"
"2","19-Oct-25 7:00:00 AM","0.4253","0.4322","0.4248","0.431","1545055",,,,"1","-0.008582695430294551","Up","7","0.01"
"3","19-Oct-25 8:00:00 AM","0.4311","0.4321","0.4269","0.4274","1235499",,,,"1","-0.0018713450292396905","Up","4","0.01"
"4","19-Oct-25 9:00:00 AM","0.4275","0.4301","0.4257","0.4267","1010310",,,,"1","-0.0025779235997188676","Up","3","0.01"
"5","19-Oct-25 10:00:00 AM","0.4267","0.427","0.4238","0.4256","1240220",,,,"1","0.0039952996474736935","Up","2","0.01"
"6","19-Oct-25 11:00:00 AM","0.4255","0.4284","0.4251","0.4272","871036","51.4085",,,"1","-0.007958801498127333","Up","1","0.01"
"7","19-Oct-25 12:00:00 PM","0.4272","0.4331","0.4225","0.4238","7578535","39.9344",,,"1","0.014396978994571707","Up","1","0.01"
"8","19-Oct-25 1:00:00 PM","0.4237","0.4339","0.4204","0.4298","8081712","59.2125",,,"1","0.013029315960912058","Up","1","0.01"
"9","19-Oct-25 2:00:00 PM","0.4298","0.4374","0.4277","0.4354","5817400","69.9974",,,"1","-0.002067539627842896","Up","1","0.01"
"10","19-Oct-25 3:00:00 PM","0.4353","0.4399","0.4334","0.4344","4278938","66.2439",,,"1","-0.004602991944764101","Up","2","0.01"
"11","19-Oct-25 4:00:00 PM","0.4345","0.4354","0.4307","0.4325","2041981","59.0273",,,"1","0.015953757225433574","Up","1","0.01"
"12","19-Oct-25 5:00:00 PM","0.4325","0.4412","0.431","0.4394","3741798","72.2172",,,"1","0.0029592533576143776","Up","4","0.01"
"13","19-Oct-25 6:00:00 PM","0.4393","0.4422","0.4367","0.4406","5111972","73.9662",,,"1","-0.00453720508166966","Up","13","0.01"
"14","19-Oct-25 7:00:00 PM","0.4408","0.4411","0.437","0.4388","3302612","66.4377","64.2857",,"1","0.002050580997949414","Up","2","0.01"
"15","19-Oct-25 8:00:00 PM","0.4389","0.4413","0.4367","0.4398","3184931","68.5704","65.1786",,"1","-0.0015912707433508588","Up","1","0.01"
"16","19-Oct-25 9:00:00 PM","0.4399","0.445","0.4383","0.4392","8435726","65.5705","64.1424",,"1","0.0031868882312768854","Up","3","0.01"
"17","19-Oct-25 10:00:00 PM","0.4393","0.4414","0.4383","0.4407","1940053","69.565","65.6141",,"1","0.0009074410163338875","Up","9","0.01"
"18","19-Oct-25 11:00:00 PM","0.4408","0.4414","0.4381","0.4412","1171655","70.9148","66.1134",,"1","0.00543847722637647","Up","8","0.01"
"19","20-Oct-25 12:00:00 AM","0.4413","0.444","0.4408","0.4437","1392293","77.0278","68.5706",,"1","-0.0040567951318457585","Up","7","0.01"
"20","20-Oct-25 1:00:00 AM","0.4437","0.4442","0.4394","0.4419","2347666","65.1899","64.9204",,"1","0.0018103643358224897","Up","6","0.01"
"21","20-Oct-25 2:00:00 AM","0.4419","0.4436","0.4415","0.4427","1898872","67.827","65.792",,"1","-0.010386091668548203","Up","5","0.01"
"22","20-Oct-25 3:00:00 AM","0.4429","0.4429","0.4376","0.4383","2021844","45.2185","57.3519",,"1","-0.0045641259698767644","Up","4","0.01"
"23","20-Oct-25 4:00:00 AM","0.4382","0.4384","0.4301","0.4362","4469602","37.9698","53.8043",,"1","-0.0006877579092158248","Up","3","0.01"
"24","20-Oct-25 5:00:00 AM","0.4362","0.4383","0.4346","0.4359","2361317","36.9543","53.2971",,"1","0.004358797889424171","Up","2","0.01"
"25","20-Oct-25 6:00:00 AM","0.4359","0.4389","0.4326","0.4378","2434144","47.6045","56.1185",,"1","0.024434802466316574","Up","1","0.01"
"26","20-Oct-25 7:00:00 AM","0.4379","0.4509","0.437","0.4486","4853022","75.6557","67.9652",,"1","0.0011140819964350346","Up","3","0.01"
"27","20-Oct-25 8:00:00 AM","0.4488","0.4509","0.4474","0.4493","3838856","76.6289","68.5577",,"1","0.0011128421989761161","Up","2","0.01"
"28","20-Oct-25 9:00:00 AM","0.4493","0.4512","0.4476","0.4498","1869591","77.4031","68.9988",,"1","0.01022449433207373","Up","1","0.01"
"29","20-Oct-25 10:00:00 AM","0.4499","0.4562","0.4495","0.4545","3779625","83.5504","72.8537",,"1","-0.012978442586889627","Down","22","-0.05"
"30","20-Oct-25 11:00:00 AM","0.4546","0.4546","0.4471","0.4487","3457721","59.5576","62.5218","63.37","1","-0.0011143302874971894","Up","6","0.01"
"31","20-Oct-25 12:00:00 PM","0.4487","0.451","0.4453","0.4482","3608115","57.8393","61.7093","62.9723","1","0.0035706315554564494","Up","2","0.01"
"32","20-Oct-25 1:00:00 PM","0.4481","0.4504","0.4474","0.4497","1810155","61.8061","63.2521","63.6797","1","-0.0002223210315696056","Up","4","0.01"
"33","20-Oct-25 2:00:00 PM","0.4498","0.453","0.4477","0.4497","2764574","61.8061","63.2521","63.6797","1","0.00022241992882565675","Up","3","0.01"
"34","20-Oct-25 3:00:00 PM","0.4496","0.4508","0.4481","0.4497","1476992","61.8061","63.2521","63.6797","1","0.0015569395017793752","Up","2","0.01"
"35","20-Oct-25 4:00:00 PM","0.4496","0.4513","0.4484","0.4503","1383241","64.1383","63.9772","63.9844","1","0.011992005329780175","Up","1","0.01"
"36","20-Oct-25 5:00:00 PM","0.4503","0.4561","0.4488","0.4557","2767602","78.3897","69.7606","66.5936","1","-0.00021944261575590485","Down","15","-0.05"
"37","20-Oct-25 6:00:00 PM","0.4557","0.4576","0.452","0.4556","3727273","77.7035","69.5379","66.5013","1","-0.015364354697102733","Down","14","-0.05"
"38","20-Oct-25 7:00:00 PM","0.4556","0.4564","0.4486","0.4486","3547417","44.7777","56.0521","60.4359","1","-0.007131713839982123","Down","13","-0.05"
"39","20-Oct-25 8:00:00 PM","0.4487","0.4491","0.4387","0.4455","10621867","36.5477","51.3066","58.0118","1","-0.002919380193128207","Up","3","0.01"
"40","20-Oct-25 9:00:00 PM","0.4453","0.448","0.4413","0.444","3000969","33.0234","49.1388","56.8701","1","0.004052228725799134","Up","2","0.01"
"41","20-Oct-25 10:00:00 PM","0.4442","0.4463","0.4428","0.446","1026306","41.9758","52.048","58.01","1","0.009643417806683097","Up","1","0.01"
"42","20-Oct-25 11:00:00 PM","0.4459","0.4518","0.4447","0.4502","2034344","56.5959","57.5406","60.29","1","0.003109729009329154","Down","9","-0.05"
"43","21-Oct-25 12:00:00 AM","0.4502","0.452","0.4486","0.4516","1255494","60.5699","59.2175","61.0198","1","-0.0050930026572187925","Down","8","-0.05"
"44","21-Oct-25 1:00:00 AM","0.4516","0.4521","0.4479","0.4493","2049973","51.3086","55.3499","59.1715","1","-0.00022266755733690857","Down","7","-0.05"
"45","21-Oct-25 2:00:00 AM","0.4491","0.4502","0.4477","0.449","1076208","50.1094","54.8468","58.9307","1","-0.004455335263978566","Down","6","-0.05"
"46","21-Oct-25 3:00:00 AM","0.4489","0.4495","0.4465","0.4469","903087","41.8858","51.3292","57.2434","1","-0.002908928171850622","Up","15","0.01"
"47","21-Oct-25 4:00:00 AM","0.4469","0.4479","0.4455","0.4456","1471291","37.3343","49.2246","56.2127","1","-0.007854578096947895","Up","14","0.01"
