"Index","Timestamp","Open","High","Low","Close","Volume","RSI6","RSI14","RSI30","FutureN","FutureReturn","FirstMove","BarsToHit","HitReturn"
"0","19-Oct-25 5:00:00 AM","185.7","185.84","184.8","185.79","179722.12",,,,"1","-0.0004844178911674879","Up","8","0.01"
"1","19-Oct-25 6:00:00 AM","185.79","185.87","185.16","185.7","109933.25",,,,"1","0.006623586429725492","Up","3","0.01"
"2","19-Oct-25 7:00:00 AM","185.7","187.05","184.88","186.93","225810.89",,,,"1","-0.001123415182153753","Up","7","0.01"
"3","19-Oct-25 8:00:00 AM","186.93","187.06","186.25","186.72","126713.07",,,,"1","-0.0014996518665310044","Up","5","0.01"
"4","19-Oct-25 9:00:00 AM","186.71","187.6","186.27","186.43","156492.77",,,,"1","-0.005149385828461139","Up","4","0.01"
"5","19-Oct-25 10:00:00 AM","186.43","186.82","185.09","185.47","317932.87",,,,"1","0.0019410147193617","Up","2","0.01"
"6","19-Oct-25 11:00:00 AM","185.47","186.05","185.14","185.83","140885.69","50.6369",,,"1","-0.009363396652854794","Up","2","0.01"
"7","19-Oct-25 12:00:00 PM","185.83","187.47","183.61","184.09","1003429.28","30.4132",,,"1","0.01645934053995335","Up","1","0.01"
"8","19-Oct-25 1:00:00 PM","184.09","188.64","183.13","187.12","1024657.56","62.0694",,,"1","0.010047028644719846","Up","1","0.01"
"9","19-Oct-25 2:00:00 PM","187.12","189.9","186.61","189","618319.01","71.6663",,,"1","-0.0002645642626594169","Up","3","0.01"
"10","19-Oct-25 3:00:00 PM","188.99","189.99","188.53","188.94","401148.2","70.9785",,,"1","-0.0006880491161215252","Up","2","0.01"
"11","19-Oct-25 4:00:00 PM","188.94","189.31","188.02","188.81","213676.61","69.2506",,,"1","0.008897833801175814","Up","1","0.01"
"12","19-Oct-25 5:00:00 PM","188.81","190.94","188.23","190.49","413049.65","77.6778",,,"1","0.004987400251994956","Up","16","0.01"
"13","19-Oct-25 6:00:00 PM","190.48","191.57","189.66","191.43","477997.01","81.147",,,"1","-0.0039703270295684545","Up","16","0.01"
"14","19-Oct-25 7:00:00 PM","191.42","191.55","190.1","190.66","340105.17","70.3931","68.2124",,"1","0.0005244663554833107","Up","14","0.01"
"15","19-Oct-25 8:00:00 PM","190.67","191.52","189.83","190.77","309035.57","71.0508","68.4916",,"1","-0.0041413294191654515","Up","13","0.01"
"16","19-Oct-25 9:00:00 PM","190.76","192.17","189.64","189.97","519340.24","59.5133","64.0836",,"1","-0.0007369584671262919","Up","11","0.01"
"17","19-Oct-25 10:00:00 PM","189.97","190.32","189.06","189.83","357822.86","57.5508","63.3156",,"1","-0.005267871253226586","Up","10","0.01"
"18","19-Oct-25 11:00:00 PM","189.83","189.84","188.23","188.83","249313.86","44.8686","57.9716",,"1","0.00386591113700141","Up","8","0.01"
"19","20-Oct-25 12:00:00 AM","188.83","189.85","188.54","189.56","163229.11","53.7891","60.5868",,"1","-0.001899134838573624","Up","7","0.01"
"20","20-Oct-25 1:00:00 AM","189.56","189.73","188.25","189.2","144781","49.0887","58.6487",,"1","0.002748414376321451","Up","6","0.01"
"21","20-Oct-25 2:00:00 AM","189.2","190.06","188.82","189.72","203298.04","55.7858","60.6088",,"1","-0.010278304870335209","Up","5","0.01"
"22","20-Oct-25 3:00:00 AM","189.72","189.73","186.74","187.77","396311.84","35.0425","50.8705",,"1","-0.01203600149118611","Up","4","0.01"
"23","20-Oct-25 4:00:00 AM","187.77","187.78","183.69","185.51","681178.3","23.0977","42.373",,"1","0.00032345013477086404","Up","3","0.01"
"24","20-Oct-25 5:00:00 AM","185.5","186.24","184.87","185.56","266084.44","23.7874","42.6014",,"1","0.006575047157100444","Up","2","0.01"
"25","20-Oct-25 6:00:00 AM","185.55","187.24","184.01","186.77","517199.81","39.535","47.9761",,"1","0.02312881464824934","Up","1","0.01"
"26","20-Oct-25 7:00:00 AM","186.78","191.65","185.74","191.1","739348.73","67.9622","61.7713",,"1","0.005128205128205332","Up","2","0.01"
"27","20-Oct-25 8:00:00 AM","191.1","192.39","190.52","192.08","585052.58","71.5898","64.0921",,"1","0.004164931278633821","Up","2","0.01"
"28","20-Oct-25 9:00:00 AM","192.08","193.27","191.51","192.88","432817.42","74.4264","65.9114",,"1","0.004666113645790171","Down","23","-0.05"
"29","20-Oct-25 10:00:00 AM","192.88","194.17","192.63","193.78","362656.1","77.464","67.8829",,"1","-0.004437793487795938","Down","22","-0.05"
"30","20-Oct-25 11:00:00 AM","193.79","194.43","192.74","192.93","333875.67","68.2733","64.1117","61.7589","1","-0.00015549681231530332","Down","21","-0.05"
"31","20-Oct-25 12:00:00 PM","192.93","194.1","192.14","192.9","397807.14","67.9319","63.9766","61.6958","1","0.0012960082944530882","Down","20","-0.05"
"32","20-Oct-25 1:00:00 PM","192.9","193.6","192.5","193.15","229271.46","69.459","64.6451","62.0301","1","-0.008283717318146477","Down","19","-0.05"
"33","20-Oct-25 2:00:00 PM","193.15","193.71","191.33","191.55","368423.51","50.8595","57.3138","58.6421","1","0.003080135734794931","Up","29","0.01"
"34","20-Oct-25 3:00:00 PM","191.55","192.23","190.87","192.14","296748.68","56.0653","59.1534","59.4862","1","0.0027584053294473776","Up","28","0.01"
"35","20-Oct-25 4:00:00 PM","192.14","192.67","191.58","192.67","203774.05","60.5683","60.7882","60.2403","1","-0.0017646753516373792","Down","17","-0.05"
"36","20-Oct-25 5:00:00 PM","192.67","192.9","191.48","192.33","308125.21","56.139","59.1526","59.5052","1","-0.005355100343142349","Down","16","-0.05"
"37","20-Oct-25 6:00:00 PM","192.34","192.5","190.63","191.31","407752.1","44.4394","54.422","57.3341","1","-0.004756677643615093","Up","25","0.01"
"38","20-Oct-25 7:00:00 PM","191.31","192.26","190.25","190.4","358871.52","36.333","50.5387","55.4664","1","-0.015545402027204447","Up","23","0.01"
"39","20-Oct-25 8:00:00 PM","190.41","190.41","186.59","187.45","1114212.92","21.2521","40.4598","50.0036","1","0.000640204865556937","Up","3","0.01"
"40","20-Oct-25 9:00:00 PM","187.44","188.54","185.37","187.56","665188.26","22.688","40.9328","50.1928","1","0.0028792322047452856","Up","3","0.01"
"41","20-Oct-25 10:00:00 PM","187.55","188.43","187.08","188.09","281035.16","30.0614","43.2714","51.115","1","0.00318996225211321","Up","2","0.01"
"42","20-Oct-25 11:00:00 PM","188.09","189.34","187.43","188.69","259130.72","38.0834","45.8835","52.1524","1","0.009274471355132707","Up","2","0.01"
"43","21-Oct-25 12:00:00 AM","188.69","190.44","188.13","190.44","229586.39","55.8197","52.7215","55.032","1","-0.007981516488132834","Up","18","0.01"
"44","21-Oct-25 1:00:00 AM","190.44","191.12","188.67","188.92","229127.06","42.9856","47.1489","52.2088","1","0.009263180182087716","Up","1","0.01"
"45","21-Oct-25 2:00:00 AM","188.92","190.82","188.66","190.67","180740.04","56.7303","53.2727","54.9607","1","-0.005401720159429413","Up","16","0.01"
"46","21-Oct-25 3:00:00 AM","190.68","190.76","189.4","189.65","172042.41","48.5449","49.6608","53.1165","1","-0.003743738465594504","Up","15","0.01"
"47","21-Oct-25 4:00:00 AM","189.65","190.18","188.61","188.94","263604.9","43.3235","47.259","51.8634","1","-0.012015032022442251","Up","14","0.01"
"48","21-Oct-25 5:00:00 AM","188.93","189.18","186.1","186.66","487052.5","30.6286","40.487","48.0943","1","-0.0036967586391641882","Up","13","0.01"
"49","21-Oct-25 6:00:00 AM","186.65","186.86","185.42","185.96","400686.16","27.6443","38.6556","47.0092","1","-0.0026348335753079155","Up","12","0.01"
"50","21-Oct-25 7:00:00 AM","185.97","186.52","185.2","185.48","228386.05","25.5923","37.4061","46.2687","1","-0.009812907747883681","Up","9","0.01"
"51","21-Oct-25 8:00:00 AM","185.47","185.56","183.05","183.65","852292.88","19.1047","33.0233","43.5624","1","0.0005989654233595765","Up","6","0.01"
"52","21-Oct-25 9:00:00 AM","183.65","184.28","182.61","183.76","434859.76","20.5573","33.5275","43.7669","1","0.003101872006965767","Up","5","0.01"
"53","21-Oct-25 10:00:00 AM","183.76","184.9","183.06","184.33","387227.67","28.5368","36.2072","44.8385","1","0.0028210275050180034","Up","4","0.01"
"54","21-Oct-25 11:00:00 AM","184.33","185.07","183.56","184.85","203611.99","35.6164","38.6375","45.813","1","-0.003948934328681264","Up","5","0.01"
"55","21-Oct-25 12:00:00 PM","184.86","184.86","183.62","184.13","244795.87","30.5825","36.5606","44.6823","1","0.0005974040080378717","Up","2","0.01"
"56","21-Oct-25 1:00:00 PM","184.13","184.4","183.64","184.24","156540.95","32.3358","37.1167","44.8973","1","0.008467676274222402","Up","1","0.01"
"57","21-Oct-25 2:00:00 PM","184.23","186.6","184.04","185.79","457716.96","52.5856","44.5","47.8508","1","0.0018839487565938118","Up","4","0.01"
"58","21-Oct-25 3:00:00 PM","185.78","186.43","184.94","186.13","257284.77","56.0479","45.9978","48.4775","1","0.0012356290963790872","Up","3","0.01"
"59","21-Oct-25 4:00:00 PM","186.14","187.64","185.77","186.37","442943.71","58.6082","47.0834","48.9256","1","-0.007243655094704038","Up","2","0.01"
"60","21-Oct-25 5:00:00 PM","186.37","186.87","183.88","185.02","716856.21","42.0674","41.9721","46.5685","1","0.04118251094417125","Up","1","0.01"
"61","21-Oct-25 6:00:00 PM","185.03","192.79","184.87","192.65","1418430.74","80.1201","65.0592","58.3115","1","0.01842719958473915","Up","1","0.01"
"62","21-Oct-25 7:00:00 PM","192.65","197.13","191.84","196.2","1862749.86","85.4544","70.8669","62.2996","1","-0.01829858810336915","Down","8","-0.05"
"63","21-Oct-25 8:00:00 PM","196.19","197.67","192.06","192.6","1399366.8","64.4196","59.9793","56.6177","1","0.011578400830737356","Up","1","0.01"
"64","21-Oct-25 9:00:00 PM","192.6","195.42","192.07","194.83","969770.39","69.9229","63.6996","59.0131","1","-0.003490222245034147","Down","6","-0.05"
"65","21-Oct-25 10:00:00 PM","194.83","195.44","193.52","194.15","424796.41","66.1774","61.8127","58.0028","1","-0.0009271659627072548","Down","6","-0.05"
"66","21-Oct-25 11:00:00 PM","194.14","194.57","193.04","193.96","224119.77","65.0098","61.2665","57.7172","1","-0.013197917203691345","Down","5","-0.05"
"67","22-Oct-25 12:00:00 AM","193.97","194.22","190.72","191.41","590000.24","50.6247","54.3289","54.0239","1","-0.0006792058516196242","Down","15","-0.05"
"68","22-Oct-25 1:00:00 AM","191.4","191.72","187.8","191.27","745768.17","49.8973","53.9676","53.8283","1","-0.01458594730238394","Down","14","-0.05"
"69","22-Oct-25 2:00:00 AM","191.28","191.47","187.68","188.49","566127.91","37.1706","47.248","50.1015","1","-0.015492359932088196","Down","21","-0.05"
"70","22-Oct-25 3:00:00 AM","188.48","188.88","185.01","185.56","801193.94","28.1045","41.3975","46.585","1","-5.389092476826285E-05","Up","31","0.01"
"71","22-Oct-25 4:00:00 AM","185.56","186.5","184","185.55","647491.86","28.0765","41.3786","46.5734","1","0.007113985448666149","Up","30","0.01"
"72","22-Oct-25 5:00:00 AM","185.55","187.08","185.5","186.87","487255.06","37.8937","44.9393","48.3217","1","-0.005832931984802281","Down","18","-0.05"
"73","22-Oct-25 6:00:00 AM","186.87","187.32","185.76","185.78","265477.14","33.3791","42.6363","47.0077","1","-0.0035527803197502594","Up","29","0.01"
"74","22-Oct-25 7:00:00 AM","185.77","185.86","184.27","185.11","425564.53","30.6827","41.2374","46.2087","1","0.0034575904916263056","Up","27","0.01"
"75","22-Oct-25 8:00:00 AM","185.1","186.16","184.9","185.74","259441.83","36.4731","43.127","47.0836","1","-0.0068913535048993335","Up","27","0.01"
"76","22-Oct-25 9:00:00 AM","185.74","185.84","183.13","184.46","547704.68","30.3017","40.2921","45.5272","1","-0.0027649769585252892","Up","7","0.01"
"77","22-Oct-25 10:00:00 AM","184.45","184.8","183.76","183.94","253767","27.9926","39.1657","44.9034","1","0.00527374544663739","Up","5","0.01"
"78","22-Oct-25 11:00:00 AM","183.93","185","183.3","184.9","339420.07","38.3929","42.3688","46.3084","1","-0.0016224986479178582","Up","5","0.01"
"79","22-Oct-25 12:00:00 PM","184.9","185.1","184.09","184.6","154587","36.4203","41.6311","45.9298","1","-0.0035754916300990702","Up","4","0.01"
"80","22-Oct-25 1:00:00 PM","184.59","184.8","183.27","183.93","283498.11","32.0123","39.9578","45.0783","1","-0.002555181037294796","Up","2","0.01"
"81","22-Oct-25 2:00:00 PM","183.94","184.41","183.07","183.47","195095.79","29.1096","38.8047","44.4924","1","0.008284733198888228","Up","1","0.01"
"82","22-Oct-25 3:00:00 PM","183.47","185.88","181.44","184.99","1270773.13","47.8572","44.504","46.8535","1","0.004054492377554286","Up","2","0.01"
"83","22-Oct-25 4:00:00 PM","184.98","186.83","184.35","185.73","654623.57","54.8351","47.0877","47.9681","1","0.003984063745019917","Up","19","0.01"
"84","22-Oct-25 5:00:00 PM","185.74","186.86","184.02","186.48","755072.26","61.1572","49.6464","49.0877","1","-0.005844817416483461","Down","6","-0.05"
"85","22-Oct-25 6:00:00 PM","186.49","186.63","181.12","185.4","1441321.8","49.2457","46.1831","47.5632","1","-0.008144113046761214","Up","16","0.01"
"86","22-Oct-25 7:00:00 PM","185.41","185.98","182.23","183.9","718084.42","37.1773","41.8196","45.5315","1","-0.001957585644371984","Up","15","0.01"
"87","22-Oct-25 8:00:00 PM","183.9","184.9","182.43","183.54","749211.38","34.7264","40.8226","45.0537","1","-0.010732770362299138","Up","14","0.01"
"88","22-Oct-25 9:00:00 PM","183.55","184.15","181.24","181.58","394056.28","24.2721","35.8166","42.5394","1","-0.0042958638541609195","Up","11","0.01"
"89","22-Oct-25 10:00:00 PM","181.57","182.25","180.06","180.79","541925.54","21.1871","34.0065","41.5721","1","-0.0039823008849557695","Up","9","0.01"
"90","22-Oct-25 11:00:00 PM","180.8","182.43","176.81","180.08","940458.72","18.6329","32.4206","40.7114","1","-5.553395901591873E-05","Up","6","0.01"
"91","23-Oct-25 12:00:00 AM","180.07","180.68","179.04","180.06","480409.21","18.5573","32.3748","40.6868","1","-0.009830602610386041","Up","5","0.01"
"92","23-Oct-25 1:00:00 AM","180.05","180.15","176.84","178.28","859089.62","12.946","28.514","38.547","1","0.002467889393684475","Up","2","0.01"
"93","23-Oct-25 2:00:00 AM","178.29","179.51","177.64","178.73","237429.47","20.2607","30.762","39.3807","1","0.006993789514910809","Up","2","0.01"
"94","23-Oct-25 3:00:00 AM","178.73","180.38","178.64","179.98","281099.28","37.7077","36.7152","41.6555","1","0.005111395077504133","Up","2","0.01"
"95","23-Oct-25 4:00:00 AM","179.99","181.01","179.56","180.91","243707.8","47.8876","40.794","43.2933","1","0.004422088331214491","Up","3","0.01"
"96","23-Oct-25 5:00:00 AM","180.91","181.95","180.51","181.71","354524.85","55.4097","44.1298","44.6753","1","0.002586396654193246","Up","3","0.01"
"97","23-Oct-25 6:00:00 AM","181.72","182.43","181.31","182.19","212462.47","59.6076","46.0924","45.4997","1","0.0031286020088918676","Up","2","0.01"
"98","23-Oct-25 7:00:00 AM","182.19","183.27","182.03","182.76","251945.06","64.3855","48.41","46.4795","1","0.006401488209224704","Up","2","0.01"
"99","23-Oct-25 8:00:00 AM","182.77","184.17","182.57","183.94","286380.7","72.4739","52.9221","48.4635","1","0.004240513210829633","Up","2","0.01"
"100","23-Oct-25 9:00:00 AM","183.94","184.73","183.64","184.72","254998.56","76.6757","55.6815","49.7376","1","0.014183629276743215","Up","1","0.01"
"101","23-Oct-25 10:00:00 AM","184.72","187.5","184.45","187.34","628465.74","85.5604","63.4342","53.7139","1","0.00037367212939720673","Up","4","0.01"
"102","23-Oct-25 11:00:00 AM","187.33","187.92","186.1","187.4","603299.54","85.71","63.5913","53.8005","1","0.002614588335734469","Up","4","0.01"
"103","23-Oct-25 12:00:00 PM","187.41","188.65","187.4","187.9","391694.32","87.0514","64.9428","54.5337","1","0.002128791910590788","Up","5","0.01"
"104","23-Oct-25 1:00:00 PM","187.9","188.84","187.38","188.3","378853.33","88.1218","66.0292","55.1231","1","-0.0006903876792353492","Up","4","0.01"
