"Index","Timestamp","Open","High","Low","Close","Volume","RSI6","RSI14","RSI30","FutureN","FutureReturn","FirstMove","BarsToHit","HitReturn"
"0","19-Oct-25 5:00:00 AM","0.09708","0.09834","0.0969","0.09823","841389",,,,"1","-0.0076320341915131484","Up","8","0.01"
"1","19-Oct-25 6:00:00 AM","0.09827","0.09833","0.09718","0.09752","318524",,,,"1","0.004511432379780578","Up","6","0.01"
"2","19-Oct-25 7:00:00 AM","0.09753","0.09822","0.09734","0.09797","540701",,,,"1","-0.008266149607102702","Up","6","0.01"
"3","19-Oct-25 8:00:00 AM","0.09799","0.09811","0.09704","0.09718","451670",,,,"1","0.00010284891494394266","Up","4","0.01"
"4","19-Oct-25 9:00:00 AM","0.09723","0.098","0.09688","0.09724","568336",,,,"1","-0.0013367609254498758","Up","3","0.01"
"5","19-Oct-25 10:00:00 AM","0.09725","0.09797","0.09669","0.09712","1274237",,,,"1","0.0033982082174852657","Up","2","0.01"
"6","19-Oct-25 11:00:00 AM","0.09711","0.09761","0.09695","0.09744","425992","33.8776",,,"1","-0.005541871921182273","Up","1","0.01"
"7","19-Oct-25 12:00:00 PM","0.09744","0.09858","0.09645","0.0969","955706","26.7915",,,"1","0.011761064685855693","Up","1","0.01"
"8","19-Oct-25 1:00:00 PM","0.09693","0.09935","0.09605","0.09807","1823876","52.5801",,,"1","0.011418085431746494","Up","1","0.01"
"9","19-Oct-25 2:00:00 PM","0.09809","0.09953","0.09763","0.09921","847345","66.4135",,,"1","-0.0010088781275222614","Up","3","0.01"
"10","19-Oct-25 3:00:00 PM","0.09912","0.0998","0.09872","0.09902","899983","62.7523",,,"1","-0.0025244875290315605","Up","2","0.01"
"11","19-Oct-25 4:00:00 PM","0.09903","0.09927","0.09813","0.09878","732180","57.9129",,,"1","0.016099635479951413","Up","1","0.01"
"12","19-Oct-25 5:00:00 PM","0.09876","0.10063","0.09855","0.10035","505774","73.7837",,,"1","0.0009966115208293047","Up","17","0.01"
"13","19-Oct-25 6:00:00 PM","0.10034","0.10081","0.09952","0.10044","1231514","74.4466",,,"1","-0.005972526378658083","Up","16","0.01"
"14","19-Oct-25 7:00:00 PM","0.10046","0.10055","0.0997","0.09986","714651","62.2707","60.2258",,"1","0.0008012018027041545","Up","13","0.01"
"15","19-Oct-25 8:00:00 PM","0.09985","0.10014","0.0992","0.09993","1027696","63.1437","60.5985",,"1","-0.003101240496198421","Up","12","0.01"
"16","19-Oct-25 9:00:00 PM","0.09996","0.10057","0.09945","0.09965","428563","56.8316","58.2475",,"1","0.0032102728731941976","Up","10","0.01"
"17","19-Oct-25 10:00:00 PM","0.09968","0.1002","0.09946","0.1","260227","62.4605","60.3199",,"1","-0.003900390039003887","Up","10","0.01"
"18","19-Oct-25 11:00:00 PM","0.09999","0.10023","0.09942","0.0996","327711","52.9853","56.8472",,"1","0.004919184820801004","Up","8","0.01"
"19","20-Oct-25 12:00:00 AM","0.09961","0.10038","0.09954","0.1001","358824","61.7003","59.951",,"1","-0.005294176405953532","Up","8","0.01"
"20","20-Oct-25 1:00:00 AM","0.10011","0.1002","0.09936","0.09958","272953","50.1083","55.4815",,"1","0.0019080136573608186","Up","6","0.01"
"21","20-Oct-25 2:00:00 AM","0.09958","0.09991","0.09935","0.09977","442508","53.9054","56.7503",,"1","-0.00932611311672682","Up","5","0.01"
"22","20-Oct-25 3:00:00 AM","0.09972","0.09972","0.09813","0.09879","769583","36.6439","48.9943",,"1","-0.006578947368421018","Up","4","0.01"
"23","20-Oct-25 4:00:00 AM","0.0988","0.0988","0.09713","0.09815","947923","29.2929","44.698",,"1","-0.00356597045338769","Up","3","0.01"
"24","20-Oct-25 5:00:00 AM","0.09815","0.0985","0.09747","0.0978","439692","25.8852","42.503",,"1","0.002759889604415866","Up","2","0.01"
"25","20-Oct-25 6:00:00 AM","0.09783","0.09849","0.09741","0.0981","518827","33.8058","44.9963",,"1","0.025170691939264245","Up","1","0.01"
