🔄 2025-09-02 12:23:22 Баланс: 1000$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-02 12:32:37 Баланс: 669.294960558517$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-02 12:41:24 Баланс: 609.029389964424$ | PnL: -0.20246638 💵 | Сделок: 1 | WinRate: 0%
🔄 2025-09-02 12:50:23 Баланс: 487.742352846579$ | PnL: -0.20246638 💵 | Сделок: 1 | WinRate: 0%
🔄 2025-09-02 12:59:05 Баланс: 435.573280600509$ | PnL: -0.20246638 💵 | Сделок: 1 | WinRate: 0%
🔄 2025-09-02 13:08:11 Баланс: 415.554916032693$ | PnL: -0.20246638 💵 | Сделок: 1 | WinRate: 0%
🔄 2025-09-02 13:17:19 Баланс: 395.537698236043$ | PnL: -0.20246638 💵 | Сделок: 1 | WinRate: 0%
🔄 2025-09-02 13:25:40 Баланс: 375.519698608217$ | PnL: -0.20246638 💵 | Сделок: 1 | WinRate: 0%
🔄 2025-09-02 13:34:41 Баланс: 375.519698608217$ | PnL: -0.20246638 💵 | Сделок: 1 | WinRate: 0%
🔄 2025-09-02 13:43:44 Баланс: 355.501703113561$ | PnL: -0.20246638 💵 | Сделок: 1 | WinRate: 0%
🔄 2025-09-02 13:53:02 Баланс: 355.501703113561$ | PnL: -0.20246638 💵 | Сделок: 1 | WinRate: 0%
🔄 2025-09-02 14:01:39 Баланс: 355.901795743111$ | PnL: 0.20156194 💵 | Сделок: 3 | WinRate: 33.33%
🔄 2025-09-02 14:09:59 Баланс: 345.892799493483$ | PnL: 0.20156194 💵 | Сделок: 3 | WinRate: 33.33%
🔄 2025-09-02 14:18:23 Баланс: 345.892799493483$ | PnL: 0.20156194 💵 | Сделок: 3 | WinRate: 33.33%
🔄 2025-09-02 14:26:51 Баланс: 345.892799493483$ | PnL: 0.20156194 💵 | Сделок: 3 | WinRate: 33.33%
🔄 2025-09-02 14:34:56 Баланс: 336.632723593917$ | PnL: 0.88972043 💵 | Сделок: 5 | WinRate: 60%
🔄 2025-09-02 14:43:06 Баланс: 296.675530111006$ | PnL: 0.88972043 💵 | Сделок: 5 | WinRate: 60%
🔄 2025-09-02 14:51:11 Баланс: 276.899748265466$ | PnL: 1.1409251 💵 | Сделок: 6 | WinRate: 66.67%
