🔄 2025-09-02 17:21:36 Баланс: 1000$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-02 18:38:31 Баланс: 331.476566544482$ | PnL: -16.8794755 💵 | Сделок: 95 | WinRate: 1.05%
🔄 2025-09-02 18:43:26 Баланс: 321.467542072477$ | PnL: -16.8794755 💵 | Сделок: 95 | WinRate: 1.05%
🔄 2025-09-02 18:48:22 Баланс: 311.458543469733$ | PnL: -16.8794755 💵 | Сделок: 95 | WinRate: 1.05%
🔄 2025-09-02 18:54:43 Баланс: 301.161351609911$ | PnL: -17.15867792 💵 | Сделок: 96 | WinRate: 1.04%
🔄 2025-09-02 18:59:52 Баланс: 301.161351609911$ | PnL: -17.15867792 💵 | Сделок: 96 | WinRate: 1.04%
🔄 2025-09-02 19:04:53 Баланс: 291.15235513408$ | PnL: -17.15867792 💵 | Сделок: 96 | WinRate: 1.04%
🔄 2025-09-02 19:09:50 Баланс: 291.15235513408$ | PnL: -17.15867792 💵 | Сделок: 96 | WinRate: 1.04%
🔄 2025-09-02 19:14:45 Баланс: 290.664528474299$ | PnL: -17.63750476 💵 | Сделок: 97 | WinRate: 1.03%
🔄 2025-09-02 19:19:48 Баланс: 270.646529881565$ | PnL: -17.63750476 💵 | Сделок: 97 | WinRate: 1.03%
🔄 2025-09-02 19:24:57 Баланс: 260.476959910042$ | PnL: -17.78899724 💵 | Сделок: 98 | WinRate: 1.02%
🔄 2025-09-02 19:30:00 Баланс: 240.459422375887$ | PnL: -17.78899724 💵 | Сделок: 98 | WinRate: 1.02%
🔄 2025-09-02 19:35:03 Баланс: 206.273813319399$ | PnL: -18.59049679 💵 | Сделок: 99 | WinRate: 1.01%
🔄 2025-09-02 19:40:04 Баланс: 135.355540160449$ | PnL: -19.41835294 💵 | Сделок: 102 | WinRate: 0.98%
🔄 2025-09-02 19:45:05 Баланс: 64.9197688785705$ | PnL: -19.88210585 💵 | Сделок: 104 | WinRate: 0.96%
🔄 2025-09-02 19:50:06 Баланс: 74.6686708285705$ | PnL: -20.13318886 💵 | Сделок: 105 | WinRate: 0.95%
🔄 2025-09-02 19:54:20 Баланс: 3.06776778191406$ | PnL: -21.77154121 💵 | Сделок: 115 | WinRate: 1.74%
🔄 2025-09-02 19:56:55 Баланс: 1.85547749484807$ | PnL: -22.9296004 💵 | Сделок: 121 | WinRate: 1.65%
🔄 2025-09-02 19:59:21 Баланс: 1.37124347786807$ | PnL: -23.39461724 💵 | Сделок: 123 | WinRate: 1.63%
🔄 2025-09-02 20:01:58 Баланс: 11.2363251293306$ | PnL: -23.65139667 💵 | Сделок: 126 | WinRate: 2.38%
🔄 2025-09-02 20:04:55 Баланс: 1.22732379212817$ | PnL: -23.65139667 💵 | Сделок: 126 | WinRate: 2.38%
🔄 2025-09-02 20:07:13 Баланс: 1.22732379212817$ | PnL: -23.65139667 💵 | Сделок: 126 | WinRate: 2.38%
🔄 2025-09-02 20:09:33 Баланс: 1.22732379212817$ | PnL: -23.65139667 💵 | Сделок: 126 | WinRate: 2.38%
🔄 2025-09-02 20:11:52 Баланс: 1.22732379212817$ | PnL: -23.65139667 💵 | Сделок: 126 | WinRate: 2.38%
🔄 2025-09-02 20:14:12 Баланс: 1.22732379212817$ | PnL: -23.65139667 💵 | Сделок: 126 | WinRate: 2.38%
🔄 2025-09-02 20:16:30 Баланс: 1.22732379212817$ | PnL: -23.65139667 💵 | Сделок: 126 | WinRate: 2.38%
🔄 2025-09-02 20:18:48 Баланс: 0.953703459307372$ | PnL: -23.91629561 💵 | Сделок: 127 | WinRate: 2.36%
🔄 2025-09-02 20:21:06 Баланс: 0.953703459307372$ | PnL: -23.91629561 💵 | Сделок: 127 | WinRate: 2.36%
🔄 2025-09-02 20:23:22 Баланс: 0.953703459307372$ | PnL: -23.91629561 💵 | Сделок: 127 | WinRate: 2.36%
🔄 2025-09-02 20:25:41 Баланс: 0.953703459307372$ | PnL: -23.91629561 💵 | Сделок: 127 | WinRate: 2.36%
