🔄 Новый цикл бота. Баланс: 1000$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 Новый цикл бота. Баланс: 3.24615762890387$ | PnL: -14.11666793 💵 | Сделок: 189 | WinRate: 33.33%
🔄 Новый цикл бота. Баланс: 3.24615762890387$ | PnL: -14.11666793 💵 | Сделок: 189 | WinRate: 33.33%
🔄 Новый цикл бота. Баланс: 3.24615762890387$ | PnL: -14.11666793 💵 | Сделок: 189 | WinRate: 33.33%
🔄 Новый цикл бота. Баланс: 3.24615762890387$ | PnL: -14.11666793 💵 | Сделок: 189 | WinRate: 33.33%
🔄 Новый цикл бота. Баланс: 3.24615762890387$ | PnL: -14.11666793 💵 | Сделок: 189 | WinRate: 33.33%
🔄 Новый цикл бота. Баланс: 3.09000826305527$ | PnL: -14.26389524 💵 | Сделок: 190 | WinRate: 33.16%
🔄 Новый цикл бота. Баланс: 3.09000826305527$ | PnL: -14.26389524 💵 | Сделок: 190 | WinRate: 33.16%
🔄 Новый цикл бота. Баланс: 3.09000826305527$ | PnL: -14.26389524 💵 | Сделок: 190 | WinRate: 33.16%
🔄 Новый цикл бота. Баланс: 3.09000826305527$ | PnL: -14.26389524 💵 | Сделок: 190 | WinRate: 33.16%
🔄 Новый цикл бота. Баланс: 3.09000826305527$ | PnL: -14.26389524 💵 | Сделок: 190 | WinRate: 33.16%
🔄 Новый цикл бота. Баланс: 3.09000826305527$ | PnL: -14.26389524 💵 | Сделок: 190 | WinRate: 33.16%
🔄 Новый цикл бота. Баланс: 3.09000826305527$ | PnL: -14.26389524 💵 | Сделок: 190 | WinRate: 33.16%
🔄 Новый цикл бота. Баланс: 3.09000826305527$ | PnL: -14.26389524 💵 | Сделок: 190 | WinRate: 33.16%
🔄 Новый цикл бота. Баланс: 3.09000826305527$ | PnL: -14.26389524 💵 | Сделок: 190 | WinRate: 33.16%
🔄 Новый цикл бота. Баланс: 3.09000826305527$ | PnL: -14.26389524 💵 | Сделок: 190 | WinRate: 33.16%
🔄 Новый цикл бота. Баланс: 3.09000826305527$ | PnL: -14.26389524 💵 | Сделок: 190 | WinRate: 33.16%
🔄 Новый цикл бота. Баланс: 3.09000826305527$ | PnL: -14.26389524 💵 | Сделок: 190 | WinRate: 33.16%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 2.75893742439247$ | PnL: -14.58597091 💵 | Сделок: 191 | WinRate: 32.98%
🔄 Новый цикл бота. Баланс: 4.71776175906086$ | PnL: -12.52850427 💵 | Сделок: 198 | WinRate: 35.35%
🔄 Новый цикл бота. Баланс: 7.24066454973516$ | PnL: -9.92509259000001 💵 | Сделок: 207 | WinRate: 38.16%
🔄 Новый цикл бота. Баланс: 20.3103834561187$ | PnL: -6.92318787000001 💵 | Сделок: 218 | WinRate: 41.28%
🔄 Новый цикл бота. Баланс: 0.0575520379081844$ | PnL: 2.82310616999998 💵 | Сделок: 254 | WinRate: 49.61%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.445195501883385$ | PnL: 3.21975322999998 💵 | Сделок: 255 | WinRate: 49.8%
🔄 Новый цикл бота. Баланс: 0.637133719113784$ | PnL: 3.42069129999998 💵 | Сделок: 256 | WinRate: 50%
🔄 Новый цикл бота. Баланс: 0.637133719113784$ | PnL: 3.42069129999998 💵 | Сделок: 256 | WinRate: 50%
🔄 Новый цикл бота. Баланс: 0.864347446293785$ | PnL: 3.65687269999998 💵 | Сделок: 257 | WinRate: 50.19%
🔄 Новый цикл бота. Баланс: 0.864347446293785$ | PnL: 3.65687269999998 💵 | Сделок: 257 | WinRate: 50.19%
🔄 Новый цикл бота. Баланс: 1.04074450358378$ | PnL: 4.05950971999998 💵 | Сделок: 259 | WinRate: 50.58%
🔄 Новый цикл бота. Баланс: 1.97673015841674$ | PnL: 5.02204396999998 💵 | Сделок: 262 | WinRate: 51.15%
🔄 Новый цикл бота. Баланс: 1.97673015841674$ | PnL: 5.02204396999998 💵 | Сделок: 262 | WinRate: 51.15%
🔄 Новый цикл бота. Баланс: 1.97673015841674$ | PnL: 5.02204396999998 💵 | Сделок: 262 | WinRate: 51.15%
🔄 Новый цикл бота. Баланс: 4.14296039143729$ | PnL: 7.26995049999999 💵 | Сделок: 271 | WinRate: 52.77%
🔄 Новый цикл бота. Баланс: 5.51112546635869$ | PnL: 8.68297503999999 💵 | Сделок: 276 | WinRate: 53.62%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 5.77974207860869$ | PnL: 8.96057786999999 💵 | Сделок: 277 | WinRate: 53.79%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 6.09252555220869$ | PnL: 9.28290012999999 💵 | Сделок: 278 | WinRate: 53.96%
🔄 Новый цикл бота. Баланс: 5.85643740931588$ | PnL: 9.05581050999999 💵 | Сделок: 279 | WinRate: 53.76%
🔄 Новый цикл бота. Баланс: 5.85643740931588$ | PnL: 9.05581050999999 💵 | Сделок: 279 | WinRate: 53.76%
🔄 Новый цикл бота. Баланс: 5.85643740931588$ | PnL: 9.05581050999999 💵 | Сделок: 279 | WinRate: 53.76%
🔄 Новый цикл бота. Баланс: 5.85643740931588$ | PnL: 9.05581050999999 💵 | Сделок: 279 | WinRate: 53.76%
🔄 Новый цикл бота. Баланс: 5.85643740931588$ | PnL: 9.05581050999999 💵 | Сделок: 279 | WinRate: 53.76%
🔄 Новый цикл бота. Баланс: 5.29762848810588$ | PnL: 8.50600436999999 💵 | Сделок: 280 | WinRate: 53.57%
🔄 Новый цикл бота. Баланс: 5.29762848810588$ | PnL: 8.50600436999999 💵 | Сделок: 280 | WinRate: 53.57%
🔄 Новый цикл бота. Баланс: 5.29762848810588$ | PnL: 8.50600436999999 💵 | Сделок: 280 | WinRate: 53.57%
🔄 Новый цикл бота. Баланс: 5.29762848810588$ | PnL: 8.50600436999999 💵 | Сделок: 280 | WinRate: 53.57%
🔄 Новый цикл бота. Баланс: 5.29762848810588$ | PnL: 8.50600436999999 💵 | Сделок: 280 | WinRate: 53.57%
🔄 Новый цикл бота. Баланс: 5.29762848810588$ | PnL: 8.50600436999999 💵 | Сделок: 280 | WinRate: 53.57%
🔄 Новый цикл бота. Баланс: 5.29762848810588$ | PnL: 8.50600436999999 💵 | Сделок: 280 | WinRate: 53.57%
🔄 Новый цикл бота. Баланс: 5.29762848810588$ | PnL: 8.50600436999999 💵 | Сделок: 280 | WinRate: 53.57%
🔄 Новый цикл бота. Баланс: 5.04139410382989$ | PnL: 8.25876997999999 💵 | Сделок: 281 | WinRate: 53.38%
🔄 Новый цикл бота. Баланс: 5.04139410382989$ | PnL: 8.25876997999999 💵 | Сделок: 281 | WinRate: 53.38%
🔄 Новый цикл бота. Баланс: 5.04139410382989$ | PnL: 8.25876997999999 💵 | Сделок: 281 | WinRate: 53.38%
🔄 Новый цикл бота. Баланс: 5.04139410382989$ | PnL: 8.25876997999999 💵 | Сделок: 281 | WinRate: 53.38%
🔄 Новый цикл бота. Баланс: 5.04139410382989$ | PnL: 8.25876997999999 💵 | Сделок: 281 | WinRate: 53.38%
🔄 Новый цикл бота. Баланс: 5.04139410382989$ | PnL: 8.25876997999999 💵 | Сделок: 281 | WinRate: 53.38%
🔄 Новый цикл бота. Баланс: 5.04139410382989$ | PnL: 8.25876997999999 💵 | Сделок: 281 | WinRate: 53.38%
🔄 Новый цикл бота. Баланс: 4.73408226207989$ | PnL: 7.96045620999999 💵 | Сделок: 282 | WinRate: 53.19%
🔄 Новый цикл бота. Баланс: 4.73408226207989$ | PnL: 7.96045620999999 💵 | Сделок: 282 | WinRate: 53.19%
🔄 Новый цикл бота. Баланс: 4.73408226207989$ | PnL: 7.96045620999999 💵 | Сделок: 282 | WinRate: 53.19%
🔄 Новый цикл бота. Баланс: 4.73408226207989$ | PnL: 7.96045620999999 💵 | Сделок: 282 | WinRate: 53.19%
🔄 Новый цикл бота. Баланс: 4.73408226207989$ | PnL: 7.96045620999999 💵 | Сделок: 282 | WinRate: 53.19%
🔄 Новый цикл бота. Баланс: 4.73408226207989$ | PnL: 7.96045620999999 💵 | Сделок: 282 | WinRate: 53.19%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.34010485667989$ | PnL: 7.57532808999999 💵 | Сделок: 283 | WinRate: 53%
🔄 Новый цикл бота. Баланс: 4.65187423756548$ | PnL: 7.89617076999999 💵 | Сделок: 284 | WinRate: 53.17%
🔄 Новый цикл бота. Баланс: 4.81621666814148$ | PnL: 7.95402255999999 💵 | Сделок: 285 | WinRate: 53.33%
🔄 Новый цикл бота. Баланс: 4.81621666814148$ | PnL: 7.95402255999999 💵 | Сделок: 285 | WinRate: 53.33%
🔄 Новый цикл бота. Баланс: 4.81621666814148$ | PnL: 7.95402255999999 💵 | Сделок: 285 | WinRate: 53.33%
🔄 Новый цикл бота. Баланс: 4.27389330807648$ | PnL: 7.42070787999999 💵 | Сделок: 286 | WinRate: 53.15%
🔄 Новый цикл бота. Баланс: 4.27389330807648$ | PnL: 7.42070787999999 💵 | Сделок: 286 | WinRate: 53.15%
🔄 Новый цикл бота. Баланс: 4.27389330807648$ | PnL: 7.42070787999999 💵 | Сделок: 286 | WinRate: 53.15%
🔄 Новый цикл бота. Баланс: 4.27389330807648$ | PnL: 7.42070787999999 💵 | Сделок: 286 | WinRate: 53.15%
🔄 Новый цикл бота. Баланс: 4.27389330807648$ | PnL: 7.42070787999999 💵 | Сделок: 286 | WinRate: 53.15%
🔄 Новый цикл бота. Баланс: 23.7260232759865$ | PnL: 6.67376179999999 💵 | Сделок: 289 | WinRate: 52.6%
🔄 Новый цикл бота. Баланс: 49.5032783011896$ | PnL: 2.50300307999999 💵 | Сделок: 302 | WinRate: 50.33%
🔄 Новый цикл бота. Баланс: 136.20456438159$ | PnL: -0.775920790000012 💵 | Сделок: 312 | WinRate: 48.72%
🔄 Новый цикл бота. Баланс: 154.96808929959$ | PnL: -2.01239791000001 💵 | Сделок: 314 | WinRate: 48.41%
🔄 Новый цикл бота. Баланс: 144.959089293684$ | PnL: -2.01239791000001 💵 | Сделок: 314 | WinRate: 48.41%
🔄 Новый цикл бота. Баланс: 115.095529958014$ | PnL: -2.01239791000001 💵 | Сделок: 314 | WinRate: 48.41%
🔄 Новый цикл бота. Баланс: 115.095529958014$ | PnL: -2.01239791000001 💵 | Сделок: 314 | WinRate: 48.41%
🔄 Новый цикл бота. Баланс: 115.095529958014$ | PnL: -2.01239791000001 💵 | Сделок: 314 | WinRate: 48.41%
🔄 Новый цикл бота. Баланс: 115.095529958014$ | PnL: -2.01239791000001 💵 | Сделок: 314 | WinRate: 48.41%
🔄 Новый цикл бота. Баланс: 115.095529958014$ | PnL: -2.01239791000001 💵 | Сделок: 314 | WinRate: 48.41%
🔄 Новый цикл бота. Баланс: 115.095529958014$ | PnL: -2.01239791000001 💵 | Сделок: 314 | WinRate: 48.41%
🔄 Новый цикл бота. Баланс: 115.095529958014$ | PnL: -2.01239791000001 💵 | Сделок: 314 | WinRate: 48.41%
🔄 Новый цикл бота. Баланс: 115.095529958014$ | PnL: -2.01239791000001 💵 | Сделок: 314 | WinRate: 48.41%
🔄 Новый цикл бота. Баланс: 115.095529958014$ | PnL: -2.01239791000001 💵 | Сделок: 314 | WinRate: 48.41%
🔄 Новый цикл бота. Баланс: 115.095529958014$ | PnL: -2.01239791000001 💵 | Сделок: 314 | WinRate: 48.41%
🔄 Новый цикл бота. Баланс: 183.522774553614$ | PnL: -3.60215726000001 💵 | Сделок: 321 | WinRate: 47.66%
🔄 Новый цикл бота. Баланс: 231.369717917224$ | PnL: -5.71566880000001 💵 | Сделок: 328 | WinRate: 46.65%
🔄 Новый цикл бота. Баланс: 270.236139767224$ | PnL: -6.66989208000001 💵 | Сделок: 332 | WinRate: 46.08%
🔄 Новый цикл бота. Баланс: 346.556049783275$ | PnL: -9.09811004000001 💵 | Сделок: 342 | WinRate: 44.74%
🔄 Новый цикл бота. Баланс: 383.898873280275$ | PnL: -10.52559108 💵 | Сделок: 347 | WinRate: 44.09%
🔄 Новый цикл бота. Баланс: 431.444747333075$ | PnL: -11.87126524 💵 | Сделок: 353 | WinRate: 43.63%
🔄 Новый цикл бота. Баланс: 421.476383873075$ | PnL: -11.87126524 💵 | Сделок: 353 | WinRate: 43.63%
🔄 Новый цикл бота. Баланс: 421.476383873075$ | PnL: -11.87126524 💵 | Сделок: 353 | WinRate: 43.63%
🔄 Новый цикл бота. Баланс: 421.476383873075$ | PnL: -11.87126524 💵 | Сделок: 353 | WinRate: 43.63%
🔄 Новый цикл бота. Баланс: 421.476383873075$ | PnL: -11.87126524 💵 | Сделок: 353 | WinRate: 43.63%
🔄 Новый цикл бота. Баланс: 421.476383873075$ | PnL: -11.87126524 💵 | Сделок: 353 | WinRate: 43.63%
🔄 Новый цикл бота. Баланс: 421.476383873075$ | PnL: -11.87126524 💵 | Сделок: 353 | WinRate: 43.63%
🔄 Новый цикл бота. Баланс: 420.730251066131$ | PnL: -12.59940885 💵 | Сделок: 355 | WinRate: 43.38%
🔄 Новый цикл бота. Баланс: 430.459105938131$ | PnL: -12.87055497 💵 | Сделок: 356 | WinRate: 43.26%
🔄 Новый цикл бота. Баланс: 430.192567426911$ | PnL: -13.12803953 💵 | Сделок: 357 | WinRate: 43.14%
🔄 Новый цикл бота. Баланс: 430.192567426911$ | PnL: -13.12803953 💵 | Сделок: 357 | WinRate: 43.14%
🔄 Новый цикл бота. Баланс: 439.507854306351$ | PnL: -13.80375827 💵 | Сделок: 359 | WinRate: 42.9%
🔄 Новый цикл бота. Баланс: 439.507854306351$ | PnL: -13.80375827 💵 | Сделок: 359 | WinRate: 42.9%
🔄 Новый цикл бота. Баланс: 449.117815750351$ | PnL: -14.19379657 💵 | Сделок: 360 | WinRate: 42.78%
🔄 Новый цикл бота. Баланс: 449.117815750351$ | PnL: -14.19379657 💵 | Сделок: 360 | WinRate: 42.78%
🔄 Новый цикл бота. Баланс: 458.635172585351$ | PnL: -14.6764358 💵 | Сделок: 361 | WinRate: 42.66%
🔄 Новый цикл бота. Баланс: 478.018590767351$ | PnL: -15.29301807 💵 | Сделок: 363 | WinRate: 42.42%
🔄 Новый цикл бота. Баланс: 487.693425217351$ | PnL: -15.61818643 💵 | Сделок: 364 | WinRate: 42.31%
🔄 Новый цикл бота. Баланс: 496.989621545824$ | PnL: -16.31304926 💵 | Сделок: 366 | WinRate: 42.08%
🔄 Новый цикл бота. Баланс: 496.989621545824$ | PnL: -16.31304926 💵 | Сделок: 366 | WinRate: 42.08%
🔄 Новый цикл бота. Баланс: 496.989621545824$ | PnL: -16.31304926 💵 | Сделок: 366 | WinRate: 42.08%
🔄 Новый цикл бота. Баланс: 506.626198543824$ | PnL: -16.67647191 💵 | Сделок: 367 | WinRate: 41.96%
🔄 Новый цикл бота. Баланс: 516.854727623824$ | PnL: -16.45941283 💵 | Сделок: 368 | WinRate: 42.12%
🔄 Новый цикл бота. Баланс: 506.827511243824$ | PnL: -16.45941283 💵 | Сделок: 368 | WinRate: 42.12%
🔄 Новый цикл бота. Баланс: 506.827511243824$ | PnL: -16.45941283 💵 | Сделок: 368 | WinRate: 42.12%
🔄 Новый цикл бота. Баланс: 506.827511243824$ | PnL: -16.45941283 💵 | Сделок: 368 | WinRate: 42.12%
🔄 Новый цикл бота. Баланс: 506.827511243824$ | PnL: -16.45941283 💵 | Сделок: 368 | WinRate: 42.12%
🔄 Новый цикл бота. Баланс: 506.827511243824$ | PnL: -16.45941283 💵 | Сделок: 368 | WinRate: 42.12%
🔄 Новый цикл бота. Баланс: 516.545068533824$ | PnL: -16.74185304 💵 | Сделок: 369 | WinRate: 42.01%
🔄 Новый цикл бота. Баланс: 516.545068533824$ | PnL: -16.74185304 💵 | Сделок: 369 | WinRate: 42.01%
🔄 Новый цикл бота. Баланс: 516.545068533824$ | PnL: -16.74185304 💵 | Сделок: 369 | WinRate: 42.01%
🔄 Новый цикл бота. Баланс: 526.146815193824$ | PnL: -17.1400962 💵 | Сделок: 370 | WinRate: 41.89%
🔄 Новый цикл бота. Баланс: 526.146815193824$ | PnL: -17.1400962 💵 | Сделок: 370 | WinRate: 41.89%
🔄 Новый цикл бота. Баланс: 505.788589345129$ | PnL: -17.4714464 💵 | Сделок: 371 | WinRate: 41.78%
🔄 Новый цикл бота. Баланс: 495.779617370329$ | PnL: -17.4714464 💵 | Сделок: 371 | WinRate: 41.78%
