🔄 2025-09-03 17:27:14 Баланс: 1000$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-03 17:33:14 Баланс: 759.850075964895$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-03 17:38:58 Баланс: 618.995934732839$ | PnL: 0.42168681 💵 | Сделок: 1 | WinRate: 100%
🔄 2025-09-03 17:44:30 Баланс: 347.527684794755$ | PnL: 0.46443519 💵 | Сделок: 2 | WinRate: 100%
🔄 2025-09-03 17:49:24 Баланс: 318.718315362754$ | PnL: 2.0404895 💵 | Сделок: 37 | WinRate: 97.3%
🔄 2025-09-03 17:53:45 Баланс: 6.8810438060246$ | PnL: 1.76662551 💵 | Сделок: 47 | WinRate: 95.74%
🔄 2025-09-03 17:55:22 Баланс: 6.8810438060246$ | PnL: 1.76662551 💵 | Сделок: 47 | WinRate: 95.74%
🔄 2025-09-03 17:57:04 Баланс: 17.3950926737246$ | PnL: 2.28067383 💵 | Сделок: 48 | WinRate: 95.83%
🔄 2025-09-03 17:58:50 Баланс: 7.3811922673246$ | PnL: 2.28067383 💵 | Сделок: 48 | WinRate: 95.83%
🔄 2025-09-03 18:00:28 Баланс: 7.3811922673246$ | PnL: 2.28067383 💵 | Сделок: 48 | WinRate: 95.83%
🔄 2025-09-03 18:02:11 Баланс: 7.40446040551261$ | PnL: 2.31290038 💵 | Сделок: 49 | WinRate: 95.92%
🔄 2025-09-03 18:03:51 Баланс: 7.40446040551261$ | PnL: 2.31290038 💵 | Сделок: 49 | WinRate: 95.92%
🔄 2025-09-03 18:05:29 Баланс: 7.40446040551261$ | PnL: 2.31290038 💵 | Сделок: 49 | WinRate: 95.92%
🔄 2025-09-03 18:07:06 Баланс: 7.40446040551261$ | PnL: 2.31290038 💵 | Сделок: 49 | WinRate: 95.92%
🔄 2025-09-03 18:08:46 Баланс: 7.47146125424635$ | PnL: 2.38891854 💵 | Сделок: 50 | WinRate: 96%
🔄 2025-09-03 18:10:24 Баланс: 7.74064802784634$ | PnL: 2.4540065 💵 | Сделок: 51 | WinRate: 96.08%
🔄 2025-09-03 18:12:04 Баланс: 7.82006605842234$ | PnL: 2.54241429 💵 | Сделок: 52 | WinRate: 96.15%
🔄 2025-09-03 18:13:41 Баланс: 7.82006605842234$ | PnL: 2.54241429 💵 | Сделок: 52 | WinRate: 96.15%
🔄 2025-09-03 18:15:18 Баланс: 7.82006605842234$ | PnL: 2.54241429 💵 | Сделок: 52 | WinRate: 96.15%
🔄 2025-09-03 18:17:00 Баланс: 7.82006605842234$ | PnL: 2.54241429 💵 | Сделок: 52 | WinRate: 96.15%
🔄 2025-09-03 18:18:40 Баланс: 7.82006605842234$ | PnL: 2.54241429 💵 | Сделок: 52 | WinRate: 96.15%
🔄 2025-09-03 18:20:17 Баланс: 7.82006605842234$ | PnL: 2.54241429 💵 | Сделок: 52 | WinRate: 96.15%
🔄 2025-09-03 18:21:58 Баланс: 7.82006605842234$ | PnL: 2.54241429 💵 | Сделок: 52 | WinRate: 96.15%
