🔄 2025-09-03 17:26:04 Баланс: 1000$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-03 20:49:05 Баланс: 2.40382809764072$ | PnL: 4.07079881 💵 | Сделок: 16 | WinRate: 81.25%
🔄 2025-09-03 20:50:51 Баланс: 2.40382809764072$ | PnL: 4.07079881 💵 | Сделок: 16 | WinRate: 81.25%
🔄 2025-09-03 20:52:36 Баланс: 2.40382809764072$ | PnL: 4.07079881 💵 | Сделок: 16 | WinRate: 81.25%
🔄 2025-09-03 20:54:24 Баланс: 2.40382809764072$ | PnL: 4.07079881 💵 | Сделок: 16 | WinRate: 81.25%
🔄 2025-09-03 20:56:05 Баланс: 2.23841288209447$ | PnL: 3.91438894 💵 | Сделок: 17 | WinRate: 76.47%
🔄 2025-09-03 20:57:59 Баланс: 2.23841288209447$ | PnL: 3.91438894 💵 | Сделок: 17 | WinRate: 76.47%
🔄 2025-09-03 20:59:46 Баланс: 2.23841288209447$ | PnL: 3.91438894 💵 | Сделок: 17 | WinRate: 76.47%
🔄 2025-09-03 21:01:34 Баланс: 2.23841288209447$ | PnL: 3.91438894 💵 | Сделок: 17 | WinRate: 76.47%
🔄 2025-09-03 21:03:49 Баланс: 2.65187602156867$ | PnL: 4.34583864 💵 | Сделок: 19 | WinRate: 78.95%
🔄 2025-09-03 21:05:41 Баланс: 2.65187602156867$ | PnL: 4.34583864 💵 | Сделок: 19 | WinRate: 78.95%
🔄 2025-09-03 21:07:23 Баланс: 2.65187602156867$ | PnL: 4.34583864 💵 | Сделок: 19 | WinRate: 78.95%
🔄 2025-09-03 21:09:06 Баланс: 2.65187602156867$ | PnL: 4.34583864 💵 | Сделок: 19 | WinRate: 78.95%
🔄 2025-09-03 21:10:50 Баланс: 2.65187602156867$ | PnL: 4.34583864 💵 | Сделок: 19 | WinRate: 78.95%
🔄 2025-09-03 21:12:32 Баланс: 2.65187602156867$ | PnL: 4.34583864 💵 | Сделок: 19 | WinRate: 78.95%
🔄 2025-09-03 21:14:17 Баланс: 2.65187602156867$ | PnL: 4.34583864 💵 | Сделок: 19 | WinRate: 78.95%
🔄 2025-09-03 21:16:01 Баланс: 2.65187602156867$ | PnL: 4.34583864 💵 | Сделок: 19 | WinRate: 78.95%
🔄 2025-09-03 21:17:55 Баланс: 2.90584262199167$ | PnL: 4.60880893 💵 | Сделок: 20 | WinRate: 80%
🔄 2025-09-03 21:20:06 Баланс: 3.19060732609167$ | PnL: 4.90249403 💵 | Сделок: 21 | WinRate: 80.95%
🔄 2025-09-03 21:21:49 Баланс: 3.33460555137167$ | PnL: 5.05547287 💵 | Сделок: 22 | WinRate: 81.82%
🔄 2025-09-03 21:23:29 Баланс: 3.33460555137167$ | PnL: 5.05547287 💵 | Сделок: 22 | WinRate: 81.82%
🔄 2025-09-03 21:25:12 Баланс: 3.33460555137167$ | PnL: 5.05547287 💵 | Сделок: 22 | WinRate: 81.82%
🔄 2025-09-03 21:26:59 Баланс: 3.33460555137167$ | PnL: 5.05547287 💵 | Сделок: 22 | WinRate: 81.82%
🔄 2025-09-03 21:28:56 Баланс: 3.65871943647167$ | PnL: 5.38854568 💵 | Сделок: 23 | WinRate: 82.61%
🔄 2025-09-03 21:30:35 Баланс: 3.65871943647167$ | PnL: 5.38854568 💵 | Сделок: 23 | WinRate: 82.61%
🔄 2025-09-03 21:32:20 Баланс: 3.87104673055067$ | PnL: 5.60988311 💵 | Сделок: 24 | WinRate: 83.33%
🔄 2025-09-03 21:34:02 Баланс: 3.87104673055067$ | PnL: 5.60988311 💵 | Сделок: 24 | WinRate: 83.33%
🔄 2025-09-03 21:35:51 Баланс: 4.05760484737317$ | PnL: 5.80543967 💵 | Сделок: 25 | WinRate: 84%
🔄 2025-09-03 21:37:35 Баланс: 4.05760484737317$ | PnL: 5.80543967 💵 | Сделок: 25 | WinRate: 84%
🔄 2025-09-03 21:39:16 Баланс: 4.05760484737317$ | PnL: 5.80543967 💵 | Сделок: 25 | WinRate: 84%
🔄 2025-09-03 21:43:21 Баланс: 4.05760484737317$ | PnL: 5.80543967 💵 | Сделок: 25 | WinRate: 84%
🔄 2025-09-03 21:45:10 Баланс: 4.05760484737317$ | PnL: 5.80543967 💵 | Сделок: 25 | WinRate: 84%
🔄 2025-09-03 21:46:52 Баланс: 4.05760484737317$ | PnL: 5.80543967 💵 | Сделок: 25 | WinRate: 84%
🔄 2025-09-03 21:48:41 Баланс: 4.05760484737317$ | PnL: 5.80543967 💵 | Сделок: 25 | WinRate: 84%
🔄 2025-09-03 21:50:27 Баланс: 4.06089419170513$ | PnL: 5.84552909 💵 | Сделок: 26 | WinRate: 84.62%
🔄 2025-09-03 21:52:09 Баланс: 4.06089419170513$ | PnL: 5.84552909 💵 | Сделок: 26 | WinRate: 84.62%
🔄 2025-09-03 21:53:49 Баланс: 4.06089419170513$ | PnL: 5.84552909 💵 | Сделок: 26 | WinRate: 84.62%
🔄 2025-09-03 21:55:28 Баланс: 4.06089419170513$ | PnL: 5.84552909 💵 | Сделок: 26 | WinRate: 84.62%
🔄 2025-09-03 21:57:34 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 21:59:15 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:00:55 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:02:36 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:04:15 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:05:55 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:07:35 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:09:17 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:10:56 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:12:37 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:14:18 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:15:58 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:17:41 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:19:19 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:21:02 Баланс: 4.33888947370513$ | PnL: 6.14505724 💵 | Сделок: 27 | WinRate: 85.19%
🔄 2025-09-03 22:23:00 Баланс: 4.20979913204313$ | PnL: 6.02496056 💵 | Сделок: 28 | WinRate: 82.14%
🔄 2025-09-03 22:24:42 Баланс: 4.20979913204313$ | PnL: 6.02496056 💵 | Сделок: 28 | WinRate: 82.14%
🔄 2025-09-03 22:27:01 Баланс: 4.20979913204313$ | PnL: 6.02496056 💵 | Сделок: 28 | WinRate: 82.14%
🔄 2025-09-03 22:28:43 Баланс: 4.20979913204313$ | PnL: 6.02496056 💵 | Сделок: 28 | WinRate: 82.14%
🔄 2025-09-03 22:30:22 Баланс: 4.20979913204313$ | PnL: 6.02496056 💵 | Сделок: 28 | WinRate: 82.14%
🔄 2025-09-03 22:32:00 Баланс: 4.20979913204313$ | PnL: 6.02496056 💵 | Сделок: 28 | WinRate: 82.14%
🔄 2025-09-03 22:33:41 Баланс: 4.20979913204313$ | PnL: 6.02496056 💵 | Сделок: 28 | WinRate: 82.14%
🔄 2025-09-03 22:35:24 Баланс: 4.20979913204313$ | PnL: 6.02496056 💵 | Сделок: 28 | WinRate: 82.14%
🔄 2025-09-03 22:37:17 Баланс: 4.20979913204313$ | PnL: 6.02496056 💵 | Сделок: 28 | WinRate: 82.14%
🔄 2025-09-03 22:38:57 Баланс: 4.20979913204313$ | PnL: 6.02496056 💵 | Сделок: 28 | WinRate: 82.14%
🔄 2025-09-03 22:40:41 Баланс: 4.20979913204313$ | PnL: 6.02496056 💵 | Сделок: 28 | WinRate: 82.14%
🔄 2025-09-03 22:42:30 Баланс: 4.20979913204313$ | PnL: 6.02496056 💵 | Сделок: 28 | WinRate: 82.14%
🔄 2025-09-03 22:44:09 Баланс: 4.20979913204313$ | PnL: 6.02496056 💵 | Сделок: 28 | WinRate: 82.14%
🔄 2025-09-03 22:46:28 Баланс: 3.79160044990313$ | PnL: 5.62476868 💵 | Сделок: 30 | WinRate: 80%
🔄 2025-09-03 22:49:55 Баланс: 3.39515495970049$ | PnL: 5.2449242 💵 | Сделок: 33 | WinRate: 72.73%
🔄 2025-09-03 22:54:43 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 22:56:26 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 22:58:07 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 22:59:50 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:01:30 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:03:12 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:04:51 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:06:33 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:08:16 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:09:58 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:11:41 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:13:22 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:15:01 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:16:40 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:18:23 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:20:04 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:21:44 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:23:28 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:25:09 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:26:49 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:28:29 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:30:11 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:31:51 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:33:33 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:35:12 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:36:52 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:38:32 Баланс: 2.96597239600859$ | PnL: 4.83867128 💵 | Сделок: 35 | WinRate: 68.57%
🔄 2025-09-03 23:40:26 Баланс: 12.4528204216086$ | PnL: 4.32551923 💵 | Сделок: 36 | WinRate: 66.67%
🔄 2025-09-03 23:43:08 Баланс: 2.44381473849839$ | PnL: 4.32551923 💵 | Сделок: 36 | WinRate: 66.67%
🔄 2025-09-03 23:44:48 Баланс: 2.44381473849839$ | PnL: 4.32551923 💵 | Сделок: 36 | WinRate: 66.67%
🔄 2025-09-03 23:46:31 Баланс: 2.44381473849839$ | PnL: 4.32551923 💵 | Сделок: 36 | WinRate: 66.67%
🔄 2025-09-03 23:48:11 Баланс: 2.44381473849839$ | PnL: 4.32551923 💵 | Сделок: 36 | WinRate: 66.67%
🔄 2025-09-03 23:49:50 Баланс: 2.44381473849839$ | PnL: 4.32551923 💵 | Сделок: 36 | WinRate: 66.67%
🔄 2025-09-03 23:51:29 Баланс: 2.44381473849839$ | PnL: 4.32551923 💵 | Сделок: 36 | WinRate: 66.67%
🔄 2025-09-03 23:53:11 Баланс: 2.63543943546639$ | PnL: 4.52615141 💵 | Сделок: 37 | WinRate: 67.57%
🔄 2025-09-03 23:54:53 Баланс: 2.63543943546639$ | PnL: 4.52615141 💵 | Сделок: 37 | WinRate: 67.57%
🔄 2025-09-03 23:56:33 Баланс: 2.63543943546639$ | PnL: 4.52615141 💵 | Сделок: 37 | WinRate: 67.57%
🔄 2025-09-03 23:58:13 Баланс: 2.63543943546639$ | PnL: 4.52615141 💵 | Сделок: 37 | WinRate: 67.57%
🔄 2025-09-03 23:59:58 Баланс: 2.85608768135639$ | PnL: 4.75576416 💵 | Сделок: 38 | WinRate: 68.42%
🔄 2025-09-04 00:01:37 Баланс: 2.85608768135639$ | PnL: 4.75576416 💵 | Сделок: 38 | WinRate: 68.42%
🔄 2025-09-04 00:03:28 Баланс: 3.15913737335639$ | PnL: 5.0408069 💵 | Сделок: 39 | WinRate: 69.23%
🔄 2025-09-04 00:05:12 Баланс: 3.15913737335639$ | PnL: 5.0408069 💵 | Сделок: 39 | WinRate: 69.23%
🔄 2025-09-04 00:07:05 Баланс: 3.15913737335639$ | PnL: 5.0408069 💵 | Сделок: 39 | WinRate: 69.23%
🔄 2025-09-04 00:08:56 Баланс: 3.31368454996479$ | PnL: 5.20434667 💵 | Сделок: 40 | WinRate: 70%
🔄 2025-09-04 00:10:37 Баланс: 3.31368454996479$ | PnL: 5.20434667 💵 | Сделок: 40 | WinRate: 70%
🔄 2025-09-04 00:12:17 Баланс: 3.31368454996479$ | PnL: 5.20434667 💵 | Сделок: 40 | WinRate: 70%
🔄 2025-09-04 00:14:00 Баланс: 3.31368454996479$ | PnL: 5.20434667 💵 | Сделок: 40 | WinRate: 70%
🔄 2025-09-04 00:15:41 Баланс: 3.31368454996479$ | PnL: 5.20434667 💵 | Сделок: 40 | WinRate: 70%
🔄 2025-09-04 00:17:22 Баланс: 3.31368454996479$ | PnL: 5.20434667 💵 | Сделок: 40 | WinRate: 70%
🔄 2025-09-04 00:19:44 Баланс: 3.31368454996479$ | PnL: 5.20434667 💵 | Сделок: 40 | WinRate: 70%
🔄 2025-09-04 00:22:49 Баланс: 12.9825097099648$ | PnL: 4.87317665 💵 | Сделок: 41 | WinRate: 68.29%
🔄 2025-09-04 00:24:36 Баланс: 2.97350139448759$ | PnL: 4.87317665 💵 | Сделок: 41 | WinRate: 68.29%
🔄 2025-09-04 00:29:01 Баланс: 12.5985672663276$ | PnL: 4.50687894 💵 | Сделок: 43 | WinRate: 65.12%
🔄 2025-09-04 00:33:23 Баланс: 2.58958157919759$ | PnL: 4.50687894 💵 | Сделок: 43 | WinRate: 65.12%
🔄 2025-09-04 00:35:05 Баланс: 2.58958157919759$ | PnL: 4.50687894 💵 | Сделок: 43 | WinRate: 65.12%
🔄 2025-09-04 00:36:42 Баланс: 2.58958157919759$ | PnL: 4.50687894 💵 | Сделок: 43 | WinRate: 65.12%
🔄 2025-09-04 00:38:22 Баланс: 2.58958157919759$ | PnL: 4.50687894 💵 | Сделок: 43 | WinRate: 65.12%
