🔄 Новый цикл бота. Баланс: 1000$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 Новый цикл бота. Баланс: 6.19040932107127$ | PnL: -0.848585499999994 💵 | Сделок: 234 | WinRate: 45.73%
🔄 Новый цикл бота. Баланс: 6.19040932107127$ | PnL: -0.848585499999994 💵 | Сделок: 234 | WinRate: 45.73%
🔄 Новый цикл бота. Баланс: 6.37004618207127$ | PnL: -0.659538089999994 💵 | Сделок: 235 | WinRate: 45.96%
🔄 Новый цикл бота. Баланс: 6.37004618207127$ | PnL: -0.659538089999994 💵 | Сделок: 235 | WinRate: 45.96%
🔄 Новый цикл бота. Баланс: 6.37004618207127$ | PnL: -0.659538089999994 💵 | Сделок: 235 | WinRate: 45.96%
🔄 Новый цикл бота. Баланс: 6.37004618207127$ | PnL: -0.659538089999994 💵 | Сделок: 235 | WinRate: 45.96%
🔄 Новый цикл бота. Баланс: 6.60231232763127$ | PnL: -0.418325549999994 💵 | Сделок: 236 | WinRate: 46.19%
🔄 Новый цикл бота. Баланс: 6.60231232763127$ | PnL: -0.418325549999994 💵 | Сделок: 236 | WinRate: 46.19%
🔄 Новый цикл бота. Баланс: 6.60231232763127$ | PnL: -0.418325549999994 💵 | Сделок: 236 | WinRate: 46.19%
🔄 Новый цикл бота. Баланс: 6.60231232763127$ | PnL: -0.418325549999994 💵 | Сделок: 236 | WinRate: 46.19%
🔄 Новый цикл бота. Баланс: 6.60231232763127$ | PnL: -0.418325549999994 💵 | Сделок: 236 | WinRate: 46.19%
🔄 Новый цикл бота. Баланс: 6.60231232763127$ | PnL: -0.418325549999994 💵 | Сделок: 236 | WinRate: 46.19%
🔄 Новый цикл бота. Баланс: 6.60231232763127$ | PnL: -0.418325549999994 💵 | Сделок: 236 | WinRate: 46.19%
🔄 Новый цикл бота. Баланс: 6.60231232763127$ | PnL: -0.418325549999994 💵 | Сделок: 236 | WinRate: 46.19%
🔄 Новый цикл бота. Баланс: 6.46035624537127$ | PnL: -0.561524079999994 💵 | Сделок: 238 | WinRate: 45.8%
🔄 Новый цикл бота. Баланс: 6.46035624537127$ | PnL: -0.561524079999994 💵 | Сделок: 238 | WinRate: 45.8%
🔄 Новый цикл бота. Баланс: 6.46035624537127$ | PnL: -0.561524079999994 💵 | Сделок: 238 | WinRate: 45.8%
🔄 Новый цикл бота. Баланс: 6.46035624537127$ | PnL: -0.561524079999994 💵 | Сделок: 238 | WinRate: 45.8%
🔄 Новый цикл бота. Баланс: 6.46035624537127$ | PnL: -0.561524079999994 💵 | Сделок: 238 | WinRate: 45.8%
🔄 Новый цикл бота. Баланс: 6.46035624537127$ | PnL: -0.561524079999994 💵 | Сделок: 238 | WinRate: 45.8%
🔄 Новый цикл бота. Баланс: 6.34901427538527$ | PnL: -0.663846549999994 💵 | Сделок: 239 | WinRate: 45.61%
🔄 Новый цикл бота. Баланс: 6.34901427538527$ | PnL: -0.663846549999994 💵 | Сделок: 239 | WinRate: 45.61%
🔄 Новый цикл бота. Баланс: 6.34901427538527$ | PnL: -0.663846549999994 💵 | Сделок: 239 | WinRate: 45.61%
🔄 Новый цикл бота. Баланс: 6.34901427538527$ | PnL: -0.663846549999994 💵 | Сделок: 239 | WinRate: 45.61%
🔄 Новый цикл бота. Баланс: 6.03565115922247$ | PnL: -0.968209349999994 💵 | Сделок: 240 | WinRate: 45.42%
🔄 Новый цикл бота. Баланс: 6.03565115922247$ | PnL: -0.968209349999994 💵 | Сделок: 240 | WinRate: 45.42%
🔄 Новый цикл бота. Баланс: 6.03565115922247$ | PnL: -0.968209349999994 💵 | Сделок: 240 | WinRate: 45.42%
🔄 Новый цикл бота. Баланс: 6.03565115922247$ | PnL: -0.968209349999994 💵 | Сделок: 240 | WinRate: 45.42%
🔄 Новый цикл бота. Баланс: 6.03565115922247$ | PnL: -0.968209349999994 💵 | Сделок: 240 | WinRate: 45.42%
🔄 Новый цикл бота. Баланс: 6.03565115922247$ | PnL: -0.968209349999994 💵 | Сделок: 240 | WinRate: 45.42%
🔄 Новый цикл бота. Баланс: 5.83105002223047$ | PnL: -1.16381072999999 💵 | Сделок: 241 | WinRate: 45.23%
🔄 Новый цикл бота. Баланс: 5.83105002223047$ | PnL: -1.16381072999999 💵 | Сделок: 241 | WinRate: 45.23%
🔄 Новый цикл бота. Баланс: 5.83105002223047$ | PnL: -1.16381072999999 💵 | Сделок: 241 | WinRate: 45.23%
🔄 Новый цикл бота. Баланс: 5.64803106495199$ | PnL: -1.33782969999999 💵 | Сделок: 242 | WinRate: 45.04%
🔄 Новый цикл бота. Баланс: 5.64803106495199$ | PnL: -1.33782969999999 💵 | Сделок: 242 | WinRate: 45.04%
🔄 Новый цикл бота. Баланс: 5.64803106495199$ | PnL: -1.33782969999999 💵 | Сделок: 242 | WinRate: 45.04%
🔄 Новый цикл бота. Баланс: 5.64803106495199$ | PnL: -1.33782969999999 💵 | Сделок: 242 | WinRate: 45.04%
🔄 Новый цикл бота. Баланс: 5.51334976665589$ | PnL: -1.46350881999999 💵 | Сделок: 243 | WinRate: 44.86%
🔄 Новый цикл бота. Баланс: 5.38203381652089$ | PnL: -1.58577621999999 💵 | Сделок: 244 | WinRate: 44.67%
🔄 Новый цикл бота. Баланс: 5.38203381652089$ | PnL: -1.58577621999999 💵 | Сделок: 244 | WinRate: 44.67%
🔄 Новый цикл бота. Баланс: 5.15326433983289$ | PnL: -1.80547059999999 💵 | Сделок: 245 | WinRate: 44.49%
🔄 Новый цикл бота. Баланс: 5.15326433983289$ | PnL: -1.80547059999999 💵 | Сделок: 245 | WinRate: 44.49%
🔄 Новый цикл бота. Баланс: 5.15326433983289$ | PnL: -1.80547059999999 💵 | Сделок: 245 | WinRate: 44.49%
🔄 Новый цикл бота. Баланс: 5.15326433983289$ | PnL: -1.80547059999999 💵 | Сделок: 245 | WinRate: 44.49%
🔄 Новый цикл бота. Баланс: 5.15326433983289$ | PnL: -1.80547059999999 💵 | Сделок: 245 | WinRate: 44.49%
🔄 Новый цикл бота. Баланс: 5.04072368576579$ | PnL: -1.88917673999999 💵 | Сделок: 246 | WinRate: 44.31%
🔄 Новый цикл бота. Баланс: 5.04072368576579$ | PnL: -1.88917673999999 💵 | Сделок: 246 | WinRate: 44.31%
🔄 Новый цикл бота. Баланс: 5.04072368576579$ | PnL: -1.88917673999999 💵 | Сделок: 246 | WinRate: 44.31%
🔄 Новый цикл бота. Баланс: 5.04072368576579$ | PnL: -1.88917673999999 💵 | Сделок: 246 | WinRate: 44.31%
🔄 Новый цикл бота. Баланс: 5.04072368576579$ | PnL: -1.88917673999999 💵 | Сделок: 246 | WinRate: 44.31%
🔄 Новый цикл бота. Баланс: 14.8931123057658$ | PnL: -1.98550711999999 💵 | Сделок: 247 | WinRate: 44.13%
🔄 Новый цикл бота. Баланс: 4.86850827476579$ | PnL: -1.98550711999999 💵 | Сделок: 247 | WinRate: 44.13%
🔄 Новый цикл бота. Баланс: 14.5131333547658$ | PnL: -2.34088673999999 💵 | Сделок: 248 | WinRate: 43.95%
🔄 Новый цикл бота. Баланс: 4.34664707956779$ | PnL: -2.48986763999999 💵 | Сделок: 249 | WinRate: 43.78%
🔄 Новый цикл бота. Баланс: 4.34664707956779$ | PnL: -2.48986763999999 💵 | Сделок: 249 | WinRate: 43.78%
🔄 Новый цикл бота. Баланс: 4.34664707956779$ | PnL: -2.48986763999999 💵 | Сделок: 249 | WinRate: 43.78%
🔄 Новый цикл бота. Баланс: 4.34664707956779$ | PnL: -2.48986763999999 💵 | Сделок: 249 | WinRate: 43.78%
🔄 Новый цикл бота. Баланс: 4.21815538815579$ | PnL: -2.60975663999999 💵 | Сделок: 250 | WinRate: 43.6%
🔄 Новый цикл бота. Баланс: 23.8673039181558$ | PnL: -2.96060900999999 💵 | Сделок: 252 | WinRate: 43.25%
🔄 Новый цикл бота. Баланс: 13.7257907773848$ | PnL: -3.08412930999999 💵 | Сделок: 253 | WinRate: 43.08%
🔄 Новый цикл бота. Баланс: 3.71678757450479$ | PnL: -3.08412930999999 💵 | Сделок: 253 | WinRate: 43.08%
🔄 Новый цикл бота. Баланс: 23.4741009575048$ | PnL: -3.32681723999999 💵 | Сделок: 255 | WinRate: 42.75%
🔄 Новый цикл бота. Баланс: 3.4560470089948$ | PnL: -3.32681723999999 💵 | Сделок: 255 | WinRate: 42.75%
🔄 Новый цикл бота. Баланс: 13.4105593689948$ | PnL: -3.38789487999999 💵 | Сделок: 256 | WinRate: 42.58%
🔄 Новый цикл бота. Баланс: 23.2802002589948$ | PnL: -3.51825718999999 💵 | Сделок: 257 | WinRate: 42.41%
🔄 Новый цикл бота. Баланс: 33.1110157789948$ | PnL: -3.68743388999999 💵 | Сделок: 258 | WinRate: 42.25%
🔄 Новый цикл бота. Баланс: 33.325828324428$ | PnL: -3.46361355999999 💵 | Сделок: 259 | WinRate: 42.47%
🔄 Новый цикл бота. Баланс: 207.42113466891$ | PnL: 0.523985500000005 💵 | Сделок: 281 | WinRate: 46.62%
🔄 Новый цикл бота. Баланс: 325.293321407333$ | PnL: 8.35134225000001 💵 | Сделок: 324 | WinRate: 53.7%
🔄 Новый цикл бота. Баланс: 276.790758410169$ | PnL: 9.98431664000001 💵 | Сделок: 334 | WinRate: 54.79%
🔄 Новый цикл бота. Баланс: 276.790758410169$ | PnL: 9.98431664000001 💵 | Сделок: 334 | WinRate: 54.79%
🔄 Новый цикл бота. Баланс: 266.53859886715$ | PnL: 9.75005269000001 💵 | Сделок: 335 | WinRate: 54.63%
🔄 Новый цикл бота. Баланс: 286.94333190315$ | PnL: 10.15479051 💵 | Сделок: 337 | WinRate: 54.9%
🔄 Новый цикл бота. Баланс: 276.93448243851$ | PnL: 10.15479051 💵 | Сделок: 337 | WinRate: 54.9%
🔄 Новый цикл бота. Баланс: 246.90774897818$ | PnL: 10.15479051 💵 | Сделок: 337 | WinRate: 54.9%
🔄 Новый цикл бота. Баланс: 227.110877708891$ | PnL: 10.38493745 💵 | Сделок: 338 | WinRate: 55.03%
🔄 Новый цикл бота. Баланс: 217.294108382531$ | PnL: 10.58610722 💵 | Сделок: 339 | WinRate: 55.16%
🔄 Новый цикл бота. Баланс: 7.10540024647211$ | PnL: 10.58610722 💵 | Сделок: 339 | WinRate: 55.16%
🔄 Новый цикл бота. Баланс: 7.08151478300377$ | PnL: 11.37106423 💵 | Сделок: 343 | WinRate: 55.69%
🔄 Новый цикл бота. Баланс: 7.08151478300377$ | PnL: 11.37106423 💵 | Сделок: 343 | WinRate: 55.69%
🔄 Новый цикл бота. Баланс: 28.1205556186191$ | PnL: 12.60786886 💵 | Сделок: 350 | WinRate: 56.57%
🔄 Новый цикл бота. Баланс: 8.98560860407362$ | PnL: 14.4640367 💵 | Сделок: 359 | WinRate: 57.66%
🔄 Новый цикл бота. Баланс: 8.98560860407362$ | PnL: 14.4640367 💵 | Сделок: 359 | WinRate: 57.66%
🔄 Новый цикл бота. Баланс: 8.86021593311362$ | PnL: 14.35449855 💵 | Сделок: 360 | WinRate: 57.5%
🔄 Новый цикл бота. Баланс: 8.86021593311362$ | PnL: 14.35449855 💵 | Сделок: 360 | WinRate: 57.5%
🔄 Новый цикл бота. Баланс: 8.86021593311362$ | PnL: 14.35449855 💵 | Сделок: 360 | WinRate: 57.5%
🔄 Новый цикл бота. Баланс: 8.86021593311362$ | PnL: 14.35449855 💵 | Сделок: 360 | WinRate: 57.5%
🔄 Новый цикл бота. Баланс: 8.86021593311362$ | PnL: 14.35449855 💵 | Сделок: 360 | WinRate: 57.5%
🔄 Новый цикл бота. Баланс: 8.72473233443232$ | PnL: 14.22799068 💵 | Сделок: 361 | WinRate: 57.34%
🔄 Новый цикл бота. Баланс: 8.72473233443232$ | PnL: 14.22799068 💵 | Сделок: 361 | WinRate: 57.34%
🔄 Новый цикл бота. Баланс: 8.72473233443232$ | PnL: 14.22799068 💵 | Сделок: 361 | WinRate: 57.34%
🔄 Новый цикл бота. Баланс: 8.72473233443232$ | PnL: 14.22799068 💵 | Сделок: 361 | WinRate: 57.34%
🔄 Новый цикл бота. Баланс: 8.72473233443232$ | PnL: 14.22799068 💵 | Сделок: 361 | WinRate: 57.34%
🔄 Новый цикл бота. Баланс: 8.94131091976517$ | PnL: 14.45384394 💵 | Сделок: 362 | WinRate: 57.46%
🔄 Новый цикл бота. Баланс: 8.94131091976517$ | PnL: 14.45384394 💵 | Сделок: 362 | WinRate: 57.46%
🔄 Новый цикл бота. Баланс: 8.94131091976517$ | PnL: 14.45384394 💵 | Сделок: 362 | WinRate: 57.46%
🔄 Новый цикл бота. Баланс: 8.94131091976517$ | PnL: 14.45384394 💵 | Сделок: 362 | WinRate: 57.46%
🔄 Новый цикл бота. Баланс: 8.94131091976517$ | PnL: 14.45384394 💵 | Сделок: 362 | WinRate: 57.46%
🔄 Новый цикл бота. Баланс: 8.94131091976517$ | PnL: 14.45384394 💵 | Сделок: 362 | WinRate: 57.46%
🔄 Новый цикл бота. Баланс: 8.94131091976517$ | PnL: 14.45384394 💵 | Сделок: 362 | WinRate: 57.46%
🔄 Новый цикл бота. Баланс: 9.12516079072198$ | PnL: 14.64669353 💵 | Сделок: 363 | WinRate: 57.58%
🔄 Новый цикл бота. Баланс: 9.32410647959597$ | PnL: 14.85464484 💵 | Сделок: 364 | WinRate: 57.69%
🔄 Новый цикл бота. Баланс: 9.32410647959597$ | PnL: 14.85464484 💵 | Сделок: 364 | WinRate: 57.69%
🔄 Новый цикл бота. Баланс: 9.32410647959597$ | PnL: 14.85464484 💵 | Сделок: 364 | WinRate: 57.69%
🔄 Новый цикл бота. Баланс: 9.32410647959597$ | PnL: 14.85464484 💵 | Сделок: 364 | WinRate: 57.69%
🔄 Новый цикл бота. Баланс: 9.32410647959597$ | PnL: 14.85464484 💵 | Сделок: 364 | WinRate: 57.69%
🔄 Новый цикл бота. Баланс: 9.32410647959597$ | PnL: 14.85464484 💵 | Сделок: 364 | WinRate: 57.69%
🔄 Новый цикл бота. Баланс: 9.32410647959597$ | PnL: 14.85464484 💵 | Сделок: 364 | WinRate: 57.69%
🔄 Новый цикл бота. Баланс: 9.96393760499597$ | PnL: 14.76786725 💵 | Сделок: 365 | WinRate: 57.53%
🔄 Новый цикл бота. Баланс: 9.96393760499597$ | PnL: 14.76786725 💵 | Сделок: 365 | WinRate: 57.53%
🔄 Новый цикл бота. Баланс: 9.96393760499597$ | PnL: 14.76786725 💵 | Сделок: 365 | WinRate: 57.53%
🔄 Новый цикл бота. Баланс: 20.658336224996$ | PnL: 14.69007587 💵 | Сделок: 366 | WinRate: 57.38%
🔄 Новый цикл бота. Баланс: 0.655896416575978$ | PnL: 14.69007587 💵 | Сделок: 366 | WinRate: 57.38%
🔄 Новый цикл бота. Баланс: 0.655896416575978$ | PnL: 14.69007587 💵 | Сделок: 366 | WinRate: 57.38%
🔄 Новый цикл бота. Баланс: 0.534759152695974$ | PnL: 14.57794136 💵 | Сделок: 367 | WinRate: 57.22%
🔄 Новый цикл бота. Баланс: 0.534759152695974$ | PnL: 14.57794136 💵 | Сделок: 367 | WinRate: 57.22%
🔄 Новый цикл бота. Баланс: 0.534759152695974$ | PnL: 14.57794136 💵 | Сделок: 367 | WinRate: 57.22%
🔄 Новый цикл бота. Баланс: 0.268050365260978$ | PnL: 14.32023084 💵 | Сделок: 368 | WinRate: 57.07%
🔄 Новый цикл бота. Баланс: 9.72580267585244$ | PnL: 13.79587641 💵 | Сделок: 371 | WinRate: 56.6%
🔄 Новый цикл бота. Баланс: 9.35101380425164$ | PnL: 13.43885534 💵 | Сделок: 373 | WinRate: 56.3%
🔄 Новый цикл бота. Баланс: 9.15072685169964$ | PnL: 13.24756758 💵 | Сделок: 374 | WinRate: 56.15%
🔄 Новый цикл бота. Баланс: 8.97440413142445$ | PnL: 13.08026597 💵 | Сделок: 375 | WinRate: 56%
🔄 Новый цикл бота. Баланс: 8.97440413142445$ | PnL: 13.08026597 💵 | Сделок: 375 | WinRate: 56%
🔄 Новый цикл бота. Баланс: 8.97440413142445$ | PnL: 13.08026597 💵 | Сделок: 375 | WinRate: 56%
🔄 Новый цикл бота. Баланс: 8.97440413142445$ | PnL: 13.08026597 💵 | Сделок: 375 | WinRate: 56%
🔄 Новый цикл бота. Баланс: 8.54424530179645$ | PnL: 12.66809907 💵 | Сделок: 377 | WinRate: 55.7%
🔄 Новый цикл бота. Баланс: 8.54424530179645$ | PnL: 12.66809907 💵 | Сделок: 377 | WinRate: 55.7%
🔄 Новый цикл бота. Баланс: 8.54424530179645$ | PnL: 12.66809907 💵 | Сделок: 377 | WinRate: 55.7%
🔄 Новый цикл бота. Баланс: 8.54424530179645$ | PnL: 12.66809907 💵 | Сделок: 377 | WinRate: 55.7%
🔄 Новый цикл бота. Баланс: 7.86741602119185$ | PnL: 12.02724995 💵 | Сделок: 381 | WinRate: 55.12%
🔄 Новый цикл бота. Баланс: 7.75017768095185$ | PnL: 11.93526587 💵 | Сделок: 382 | WinRate: 54.97%
🔄 Новый цикл бота. Баланс: 114.655985372346$ | PnL: 8.90364977000001 💵 | Сделок: 400 | WinRate: 52.5%
🔄 Новый цикл бота. Баланс: 271.104916832643$ | PnL: 5.38134568000001 💵 | Сделок: 420 | WinRate: 50%
🔄 Новый цикл бота. Баланс: 271.310278602559$ | PnL: 5.59606411 💵 | Сделок: 421 | WinRate: 50.12%
🔄 Новый цикл бота. Баланс: 261.301278474444$ | PnL: 5.59606411 💵 | Сделок: 421 | WinRate: 50.12%
🔄 Новый цикл бота. Баланс: 290.576451760356$ | PnL: 4.88012151000001 💵 | Сделок: 425 | WinRate: 49.65%
🔄 Новый цикл бота. Баланс: 310.561703720356$ | PnL: 4.86544441000001 💵 | Сделок: 427 | WinRate: 49.65%
🔄 Новый цикл бота. Баланс: 320.337684790356$ | PnL: 4.64142580000001 💵 | Сделок: 428 | WinRate: 49.53%
🔄 Новый цикл бота. Баланс: 310.400689536356$ | PnL: 4.64142580000001 💵 | Сделок: 428 | WinRate: 49.53%
🔄 Новый цикл бота. Баланс: 339.667941804716$ | PnL: 3.92081531000001 💵 | Сделок: 432 | WinRate: 49.07%
🔄 Новый цикл бота. Баланс: 348.983698463666$ | PnL: 3.38224549000001 💵 | Сделок: 435 | WinRate: 48.74%
🔄 Новый цикл бота. Баланс: 338.974592868716$ | PnL: 3.38224549000001 💵 | Сделок: 435 | WinRate: 48.74%
🔄 Новый цикл бота. Баланс: 368.541645733716$ | PnL: 2.94954186000001 💵 | Сделок: 438 | WinRate: 48.4%
🔄 Новый цикл бота. Баланс: 368.541645733716$ | PnL: 2.94954186000001 💵 | Сделок: 438 | WinRate: 48.4%
🔄 Новый цикл бота. Баланс: 368.541645733716$ | PnL: 2.94954186000001 💵 | Сделок: 438 | WinRate: 48.4%
🔄 Новый цикл бота. Баланс: 368.336953936283$ | PnL: 2.75387252000001 💵 | Сделок: 439 | WinRate: 48.29%
🔄 Новый цикл бота. Баланс: 368.336953936283$ | PnL: 2.75387252000001 💵 | Сделок: 439 | WinRate: 48.29%
🔄 Новый цикл бота. Баланс: 348.318949277094$ | PnL: 2.75387252000001 💵 | Сделок: 439 | WinRate: 48.29%
🔄 Новый цикл бота. Баланс: 317.372172103387$ | PnL: 2.75387252000001 💵 | Сделок: 439 | WinRate: 48.29%
🔄 Новый цикл бота. Баланс: 306.442163941387$ | PnL: 2.75387252000001 💵 | Сделок: 439 | WinRate: 48.29%
🔄 Новый цикл бота. Баланс: 337.134260301387$ | PnL: 3.31819178000001 💵 | Сделок: 442 | WinRate: 48.64%
🔄 Новый цикл бота. Баланс: 307.269020054257$ | PnL: 3.31819178000001 💵 | Сделок: 442 | WinRate: 48.64%
🔄 Новый цикл бота. Баланс: 326.978544194257$ | PnL: 3.02813421000001 💵 | Сделок: 444 | WinRate: 48.42%
🔄 Новый цикл бота. Баланс: 326.506254856857$ | PnL: 3.46934083000001 💵 | Сделок: 446 | WinRate: 48.65%
🔄 Новый цикл бота. Баланс: 316.490889132857$ | PnL: 3.46934083000001 💵 | Сделок: 446 | WinRate: 48.65%
🔄 Новый цикл бота. Баланс: 316.490889132857$ | PnL: 3.46934083000001 💵 | Сделок: 446 | WinRate: 48.65%
🔄 Новый цикл бота. Баланс: 316.490889132857$ | PnL: 3.46934083000001 💵 | Сделок: 446 | WinRate: 48.65%
🔄 Новый цикл бота. Баланс: 316.490889132857$ | PnL: 3.46934083000001 💵 | Сделок: 446 | WinRate: 48.65%
🔄 Новый цикл бота. Баланс: 384.872679838402$ | PnL: 1.87956347000001 💵 | Сделок: 456 | WinRate: 47.59%
🔄 Новый цикл бота. Баланс: 551.4267596765$ | PnL: -1.36543778999999 💵 | Сделок: 475 | WinRate: 45.89%
🔄 Новый цикл бота. Баланс: 619.719337570064$ | PnL: -3.07226194999999 💵 | Сделок: 485 | WinRate: 45.15%
🔄 Новый цикл бота. Баланс: 599.695232860766$ | PnL: -3.07226194999999 💵 | Сделок: 485 | WinRate: 45.15%
🔄 Новый цикл бота. Баланс: 599.918511635527$ | PnL: -2.83997867999999 💵 | Сделок: 486 | WinRate: 45.27%
🔄 Новый цикл бота. Баланс: 599.723236015954$ | PnL: -3.02661108999999 💵 | Сделок: 487 | WinRate: 45.17%
🔄 Новый цикл бота. Баланс: 599.723236015954$ | PnL: -3.02661108999999 💵 | Сделок: 487 | WinRate: 45.17%
🔄 Новый цикл бота. Баланс: 599.723236015954$ | PnL: -3.02661108999999 💵 | Сделок: 487 | WinRate: 45.17%
🔄 Новый цикл бота. Баланс: 569.69625578493$ | PnL: -3.02661108999999 💵 | Сделок: 487 | WinRate: 45.17%
🔄 Новый цикл бота. Баланс: 579.51762464493$ | PnL: -3.20527322999999 💵 | Сделок: 488 | WinRate: 45.08%
🔄 Новый цикл бота. Баланс: 579.51762464493$ | PnL: -3.20527322999999 💵 | Сделок: 488 | WinRate: 45.08%
🔄 Новый цикл бота. Баланс: 589.491371560223$ | PnL: -3.15060017999999 💵 | Сделок: 490 | WinRate: 45.1%
🔄 Новый цикл бота. Баланс: 579.417853546223$ | PnL: -3.15060017999999 💵 | Сделок: 490 | WinRate: 45.1%
🔄 Новый цикл бота. Баланс: 559.39985860377$ | PnL: -3.15060017999999 💵 | Сделок: 490 | WinRate: 45.1%
🔄 Новый цикл бота. Баланс: 529.132077595984$ | PnL: -3.38248721999999 💵 | Сделок: 491 | WinRate: 45.01%
🔄 Новый цикл бота. Баланс: 519.925687078184$ | PnL: -3.50988041999999 💵 | Сделок: 493 | WinRate: 45.03%
🔄 Новый цикл бота. Баланс: 310.693555231846$ | PnL: -3.36160407999999 💵 | Сделок: 495 | WinRate: 45.25%
🔄 Новый цикл бота. Баланс: 258.558749110737$ | PnL: -3.40961775999999 💵 | Сделок: 498 | WinRate: 45.18%
🔄 Новый цикл бота. Баланс: 37.9651617057643$ | PnL: -3.78917974999999 💵 | Сделок: 500 | WinRate: 45%
🔄 Новый цикл бота. Баланс: 8.11868358741826$ | PnL: -3.60068340999999 💵 | Сделок: 501 | WinRate: 45.11%
🔄 Новый цикл бота. Баланс: 8.27832784627826$ | PnL: -3.43219925999999 💵 | Сделок: 502 | WinRate: 45.22%
🔄 Новый цикл бота. Баланс: 8.50975094891826$ | PnL: -3.19180174999999 💵 | Сделок: 503 | WinRate: 45.33%
🔄 Новый цикл бота. Баланс: 8.50975094891826$ | PnL: -3.19180174999999 💵 | Сделок: 503 | WinRate: 45.33%
🔄 Новый цикл бота. Баланс: 8.50975094891826$ | PnL: -3.19180174999999 💵 | Сделок: 503 | WinRate: 45.33%
🔄 Новый цикл бота. Баланс: 8.50975094891826$ | PnL: -3.19180174999999 💵 | Сделок: 503 | WinRate: 45.33%
🔄 Новый цикл бота. Баланс: 8.79167276143825$ | PnL: -2.96534273999999 💵 | Сделок: 504 | WinRate: 45.44%
🔄 Новый цикл бота. Баланс: 8.79167276143825$ | PnL: -2.96534273999999 💵 | Сделок: 504 | WinRate: 45.44%
🔄 Новый цикл бота. Баланс: 8.79167276143825$ | PnL: -2.96534273999999 💵 | Сделок: 504 | WinRate: 45.44%
🔄 Новый цикл бота. Баланс: 8.79167276143825$ | PnL: -2.96534273999999 💵 | Сделок: 504 | WinRate: 45.44%
🔄 Новый цикл бота. Баланс: 8.79167276143825$ | PnL: -2.96534273999999 💵 | Сделок: 504 | WinRate: 45.44%
🔄 Новый цикл бота. Баланс: 8.79167276143825$ | PnL: -2.96534273999999 💵 | Сделок: 504 | WinRate: 45.44%
🔄 Новый цикл бота. Баланс: 8.79167276143825$ | PnL: -2.96534273999999 💵 | Сделок: 504 | WinRate: 45.44%
🔄 Новый цикл бота. Баланс: 8.79167276143825$ | PnL: -2.96534273999999 💵 | Сделок: 504 | WinRate: 45.44%
🔄 Новый цикл бота. Баланс: 8.79167276143825$ | PnL: -2.96534273999999 💵 | Сделок: 504 | WinRate: 45.44%
🔄 Новый цикл бота. Баланс: 8.79167276143825$ | PnL: -2.96534273999999 💵 | Сделок: 504 | WinRate: 45.44%
🔄 Новый цикл бота. Баланс: 8.79167276143825$ | PnL: -2.96534273999999 💵 | Сделок: 504 | WinRate: 45.44%
🔄 Новый цикл бота. Баланс: 8.57529332615825$ | PnL: -3.17309281999999 💵 | Сделок: 505 | WinRate: 45.35%
🔄 Новый цикл бота. Баланс: 8.95935806102325$ | PnL: -2.78003955999999 💵 | Сделок: 506 | WinRate: 45.45%
🔄 Новый цикл бота. Баланс: 8.95935806102325$ | PnL: -2.78003955999999 💵 | Сделок: 506 | WinRate: 45.45%
🔄 Новый цикл бота. Баланс: 8.95935806102325$ | PnL: -2.78003955999999 💵 | Сделок: 506 | WinRate: 45.45%
🔄 Новый цикл бота. Баланс: 8.95935806102325$ | PnL: -2.78003955999999 💵 | Сделок: 506 | WinRate: 45.45%
🔄 Новый цикл бота. Баланс: 9.13868020905555$ | PnL: -2.59172087999999 💵 | Сделок: 507 | WinRate: 45.56%
🔄 Новый цикл бота. Баланс: 9.13868020905555$ | PnL: -2.59172087999999 💵 | Сделок: 507 | WinRate: 45.56%
🔄 Новый цикл бота. Баланс: 8.87954754671555$ | PnL: -2.84183314999999 💵 | Сделок: 508 | WinRate: 45.47%
🔄 Новый цикл бота. Баланс: 8.87954754671555$ | PnL: -2.84183314999999 💵 | Сделок: 508 | WinRate: 45.47%
🔄 Новый цикл бота. Баланс: 9.12326549611891$ | PnL: -2.58911316999999 💵 | Сделок: 509 | WinRate: 45.58%
🔄 Новый цикл бота. Баланс: 9.12326549611891$ | PnL: -2.58911316999999 💵 | Сделок: 509 | WinRate: 45.58%
🔄 Новый цикл бота. Баланс: 9.12326549611891$ | PnL: -2.58911316999999 💵 | Сделок: 509 | WinRate: 45.58%
🔄 Новый цикл бота. Баланс: 9.30993145719691$ | PnL: -2.39344869999999 💵 | Сделок: 510 | WinRate: 45.69%
🔄 Новый цикл бота. Баланс: 9.30993145719691$ | PnL: -2.39344869999999 💵 | Сделок: 510 | WinRate: 45.69%
🔄 Новый цикл бота. Баланс: 9.46921397809691$ | PnL: -2.22517011999999 💵 | Сделок: 511 | WinRate: 45.79%
🔄 Новый цикл бота. Баланс: 9.46921397809691$ | PnL: -2.22517011999999 💵 | Сделок: 511 | WinRate: 45.79%
🔄 Новый цикл бота. Баланс: 9.64496720548491$ | PnL: -2.04040442999999 💵 | Сделок: 512 | WinRate: 45.9%
🔄 Новый цикл бота. Баланс: 9.30162474762491$ | PnL: -2.37469254999999 💵 | Сделок: 513 | WinRate: 45.81%
🔄 Новый цикл бота. Баланс: 9.30162474762491$ | PnL: -2.37469254999999 💵 | Сделок: 513 | WinRate: 45.81%
🔄 Новый цикл бота. Баланс: 9.52018515723491$ | PnL: -2.14706956999999 💵 | Сделок: 514 | WinRate: 45.91%
