inst,side,entry,tp,sl,exit,result
BTC-USD-SWAP,LONG,109692.8,110604.05714285716,109237.17142857143,110604.05714285716,0.0830735602388811
BTC-USD-SWAP,LONG,110484.8,111646.77142857143,109903.81428571428,109903.81428571428,-0.05258512612465441
BTC-USD-SWAP,SHORT,110170.5,108801.21428571428,110855.14285714286,110855.14285714286,-0.06214393663846993
BTC-USD-SWAP,SHORT,110124.2,108783.51428571428,110794.54285714286,110794.54285714286,-0.060871530248834196
BTC-USD-SWAP,SHORT,109816.1,108396.27142857143,110526.0142857143,110526.0142857143,-0.06464573825825966
BTC-USD-SWAP,LONG,109850.0,111340.0,109105.0,111340.0,0.1356395084205735
BTC-USD-SWAP,LONG,110050.1,111701.35714285714,109224.47142857143,111701.35714285714,0.1500459466058767
BTC-USD-SWAP,SHORT,109841.9,108076.81428571428,110724.44285714286,110724.44285714286,-0.08034664887833001
BTC-USD-SWAP,LONG,110164.3,112078.95714285715,109206.97142857143,112078.95714285715,0.17380014604160765
BTC-USD-SWAP,LONG,110353.4,112312.8857142857,109373.65714285713,109373.65714285713,-0.08878229915370627
BTC-USD-SWAP,SHORT,110338.0,108343.94285714286,111335.02857142857,111335.02857142857,-0.09036130539148535
BTC-USD-SWAP,LONG,110485.7,112476.12857142856,109490.4857142857,109490.4857142857,-0.09007629817381706
ETH-USD-SWAP,SHORT,4730.89,4652.638571428572,4770.015714285714,4652.638571428572,0.1654053012676869
ETH-USD-SWAP,LONG,4745.5,4823.948571428572,4706.2757142857145,4706.2757142857145,-0.08265574905549583
ETH-USD-SWAP,LONG,4749.4,4821.422857142857,4713.388571428571,4713.388571428571,-0.07582311149077559
ETH-USD-SWAP,LONG,4754.88,4817.365714285715,4723.637142857143,4723.637142857143,-0.0657069308644114
ETH-USD-SWAP,SHORT,4746.46,4686.5199999999995,4776.43,4686.5199999999995,0.12628358818993632
ETH-USD-SWAP,LONG,4752.69,4810.261428571428,4723.904285714285,4723.904285714285,-0.060567203595678826
ETH-USD-SWAP,LONG,4752.84,4805.357142857143,4726.581428571429,4726.581428571429,-0.05524817041720631
ETH-USD-SWAP,LONG,4756.14,4806.197142857143,4731.111428571428,4731.111428571428,-0.052623706258797934
ETH-USD-SWAP,LONG,4751.11,4798.604285714286,4727.362857142856,4727.362857142856,-0.04998230488694946
ETH-USD-SWAP,LONG,4757.31,4802.572857142858,4734.678571428572,4734.678571428572,-0.04757190212836423
ETH-USD-SWAP,SHORT,4750.1,4704.4,4772.950000000001,4704.4,0.09620850087366734
ETH-USD-SWAP,LONG,4755.82,4801.365714285715,4733.047142857143,4733.047142857143,-0.04788418641339873
ETH-USD-SWAP,SHORT,4746.39,4699.849999999999,4769.660000000001,4699.849999999999,0.098053468004106
ETH-USD-SWAP,LONG,4751.04,4793.614285714286,4729.752857142857,4729.752857142857,-0.04480522760731
ETH-USD-SWAP,SHORT,4749.36,4709.288571428571,4769.395714285714,4709.288571428571,0.0843722703089015
ETH-USD-SWAP,SHORT,4738.04,4696.814285714286,4758.652857142857,4696.814285714286,0.08701005961476534
ETH-USD-SWAP,LONG,4745.28,4787.122857142856,4724.358571428571,4724.358571428571,-0.04408892324884687
ETH-USD-SWAP,LONG,4749.11,4788.275714285714,4729.527142857142,4729.527142857142,-0.04123479376737409
ETH-USD-SWAP,LONG,4757.71,4797.384285714286,4737.872857142857,4737.872857142857,-0.04169472888667591
ETH-USD-SWAP,LONG,4762.1,4803.3,4741.5,4741.5,-0.04325822641271784
ETH-USD-SWAP,SHORT,4759.45,4717.969999999999,4780.19,4717.969999999999,0.0871529273340417
ETH-USD-SWAP,LONG,4787.09,4834.061428571429,4763.604285714286,4763.604285714286,-0.04906052379569737
ETH-USD-SWAP,SHORT,4786.66,4738.505714285714,4810.737142857142,4738.505714285714,0.1006010155605074
ETH-USD-SWAP,SHORT,4775.32,4726.048571428571,4799.955714285714,4726.048571428571,0.1031793232106503
ETH-USD-SWAP,LONG,4778.69,4828.541428571428,4753.7642857142855,4753.7642857142855,-0.05216014071997576
ETH-USD-SWAP,LONG,4784.06,4832.18,4760.000000000001,4760.000000000001,-0.05029201138781597
ETH-USD-SWAP,LONG,4793.0,4844.591428571428,4767.204285714286,4767.204285714286,-0.053819558284402214
ETH-USD-SWAP,LONG,4812.24,4869.254285714285,4783.732857142857,4783.732857142857,-0.05923882195639194
ETH-USD-SWAP,SHORT,4799.44,4741.265714285714,4828.527142857142,4741.265714285714,0.12121056980457172
ETH-USD-SWAP,SHORT,4774.94,4709.834285714285,4807.492857142856,4709.834285714285,0.1363487589073672
ETH-USD-SWAP,SHORT,4771.4,4701.631428571428,4806.284285714285,4701.631428571428,0.1462224324696561
ETH-USD-SWAP,LONG,4791.06,4866.085714285715,4753.547142857144,4753.547142857144,-0.0782976150222639
ETH-USD-SWAP,SHORT,4776.28,4698.08,4815.38,4698.08,0.16372574472183335
ETH-USD-SWAP,LONG,4776.7,4856.66,4736.72,4736.72,-0.08369795046789533
ETH-USD-SWAP,LONG,4788.01,4863.978571428572,4750.0257142857145,4750.0257142857145,-0.07933209353005896
ETH-USD-SWAP,SHORT,4783.7,4708.0142857142855,4821.5428571428565,4708.0142857142855,0.15821584607252612
ETH-USD-SWAP,SHORT,4775.68,4700.231428571429,4813.404285714286,4700.231428571429,0.157984981046827
ETH-USD-SWAP,SHORT,4760.0,4683.68,4798.16,4683.68,0.16033613445378092
ETH-USD-SWAP,LONG,4762.78,4840.539999999999,4723.9,4723.9,-0.08163299585536202
ETH-USD-SWAP,LONG,4777.08,4857.574285714286,4736.832857142857,4736.832857142857,-0.08425051047322327
ETH-USD-SWAP,LONG,4788.37,4868.87,4748.12,4748.12,-0.08405783178827034
ETH-USD-SWAP,LONG,4788.89,4867.75,4749.46,4749.46,-0.08233640781057884
ETH-USD-SWAP,SHORT,4777.76,4699.657142857143,4816.811428571429,4699.657142857143,0.16347170461232235
ETH-USD-SWAP,LONG,4781.51,4853.638571428572,4745.4457142857145,4745.4457142857145,-0.07542446991491325
ETH-USD-SWAP,LONG,4793.52,4863.537142857143,4758.511428571429,4758.511428571429,-0.07303311851952528
ETH-USD-SWAP,SHORT,4788.25,4723.524285714286,4820.612857142857,4723.524285714286,0.1351761380164241
ETH-USD-SWAP,LONG,4791.69,4852.3385714285705,4761.365714285714,4761.365714285714,-0.06328515766730716
ETH-USD-SWAP,SHORT,4787.18,4727.357142857143,4817.091428571429,4727.357142857143,0.12496471230005383
ETH-USD-SWAP,SHORT,4782.88,4724.74,4811.95,4724.74,0.12155855885993445
ETH-USD-SWAP,SHORT,4780.81,4724.17,4809.13,4724.17,0.1184736477709851
ETH-USD-SWAP,SHORT,4777.06,4719.314285714287,4805.932857142858,4719.314285714287,0.12088128322799756
ETH-USD-SWAP,SHORT,4772.17,4715.084285714286,4800.7128571428575,4715.084285714286,0.1196221305731228
ETH-USD-SWAP,SHORT,4760.6,4703.677142857144,4789.061428571429,4703.677142857144,0.11957076238889347
ETH-USD-SWAP,LONG,4770.47,4825.358571428571,4743.0257142857145,4743.0257142857145,-0.05752952164940938
ETH-USD-SWAP,LONG,4779.4,4835.265714285713,4751.467142857143,4751.467142857143,-0.05844427573096382
ETH-USD-SWAP,SHORT,4758.95,4704.398571428572,4786.225714285713,4704.398571428572,0.11462912737353409
ETH-USD-SWAP,LONG,4770.71,4830.141428571428,4740.994285714286,4740.994285714286,-0.06228782358540774
ETH-USD-SWAP,LONG,4772.48,4831.317142857141,4743.061428571428,4743.061428571428,-0.06164210521274336
ETH-USD-SWAP,LONG,4775.74,4834.251428571428,4746.484285714286,4746.484285714286,-0.06125901804896
ETH-USD-SWAP,LONG,4776.9,4834.6571428571415,4748.021428571428,4748.021428571428,-0.06045462837524625
ETH-USD-SWAP,SHORT,4764.04,4704.525714285715,4793.797142857143,4704.525714285715,0.1249239840855337
ETH-USD-SWAP,LONG,4774.1,4834.171428571428,4744.064285714287,4744.064285714287,-0.06291387755956884
ETH-USD-SWAP,LONG,4784.5,4846.36857142857,4753.565714285714,4753.565714285714,-0.06465521102369229
ETH-USD-SWAP,SHORT,4771.47,4710.487142857144,4801.961428571429,4710.487142857144,0.12780727352965882
ETH-USD-SWAP,SHORT,4765.32,4705.9342857142865,4795.012857142857,4705.9342857142865,0.12462062208983495
ETH-USD-SWAP,SHORT,4748.86,4686.0,4780.289999999999,4686.0,0.13236861057179972
ETH-USD-SWAP,SHORT,4739.91,4679.110000000001,4770.3099999999995,4679.110000000001,0.12827247774746625
ETH-USD-SWAP,SHORT,4733.71,4672.481428571429,4764.324285714286,4672.481428571429,0.1293458438065932
ETH-USD-SWAP,LONG,4738.47,4801.2242857142855,4707.092857142858,4707.092857142858,-0.06621787804321362
ETH-USD-SWAP,LONG,4739.22,4796.0599999999995,4710.8,4710.8,-0.059967674005427206
ETH-USD-SWAP,LONG,4747.18,4805.457142857143,4718.041428571429,4718.041428571429,-0.06138080171506366
ETH-USD-SWAP,LONG,4748.91,4808.767142857142,4718.981428571428,4718.981428571428,-0.06302198068308634
ETH-USD-SWAP,LONG,4745.7,4808.86,4714.12,4714.12,-0.0665444507659564
ETH-USD-SWAP,LONG,4750.21,4812.012857142857,4719.308571428572,4719.308571428572,-0.06505276308084984
ETH-USD-SWAP,LONG,4754.97,4816.335714285715,4724.287142857143,4724.287142857143,-0.06452797208574784
ETH-USD-SWAP,LONG,4767.7,4829.817142857142,4736.641428571428,4736.641428571428,-0.06514372009264775
ETH-USD-SWAP,LONG,4773.13,4835.727142857143,4741.831428571429,4741.831428571429,-0.06557242611990757
ETH-USD-SWAP,SHORT,4763.17,4698.33,4795.59,4698.33,0.13612783083534735
ETH-USD-SWAP,LONG,4768.79,4831.078571428571,4737.645714285714,4737.645714285714,-0.06530857033814787
ETH-USD-SWAP,LONG,4769.17,4830.298571428571,4738.605714285714,4738.605714285714,-0.06408722212520353
ETH-USD-SWAP,LONG,4780.51,4843.101428571428,4749.214285714286,4749.214285714286,-0.06546522083567231
ETH-USD-SWAP,LONG,4795.01,4855.318571428571,4764.855714285714,4764.855714285714,-0.06288680464542479
ETH-USD-SWAP,LONG,4809.17,4878.467142857143,4774.521428571429,4774.521428571429,-0.07204688424108714
ETH-USD-SWAP,LONG,4817.12,4888.84,4781.26,4781.26,-0.07444282060650279
ETH-USD-SWAP,SHORT,4813.29,4739.1442857142865,4850.362857142857,4739.1442857142865,0.15404372951913023
ETH-USD-SWAP,SHORT,4798.0,4723.597142857144,4835.201428571429,4723.597142857144,0.15507056511641557
ETH-USD-SWAP,LONG,4816.8,4895.674285714285,4777.362857142857,4777.362857142857,-0.08187415474411028
ETH-USD-SWAP,LONG,4818.05,4899.098571428572,4777.5257142857145,4777.5257142857145,-0.08410930918999539
ETH-USD-SWAP,LONG,4824.0,4908.168571428571,4781.915714285715,4781.915714285715,-0.08723939824685989
ETH-USD-SWAP,SHORT,4821.88,4738.280000000001,4863.68,4738.280000000001,0.17337635942827165
ETH-USD-SWAP,LONG,4872.1,4966.254285714286,4825.022857142857,4825.022857142857,-0.09662597823760466
ETH-USD-SWAP,SHORT,4857.99,4759.915714285714,4907.027142857143,4759.915714285714,0.2018824363868306
ETH-USD-SWAP,LONG,4929.6,5047.4514285714295,4870.674285714286,4870.674285714286,-0.11953447396485331
ETH-USD-SWAP,SHORT,4905.34,4782.74,4966.64,4782.74,0.24993170707840917
ETH-USD-SWAP,LONG,4921.5,5050.580000000001,4856.96,4856.96,-0.1311388804226353
ETH-USD-SWAP,LONG,4942.73,5077.2357142857145,4875.477142857142,4875.477142857142,-0.1360641935587367
ETH-USD-SWAP,SHORT,4930.8,4799.431428571428,4996.484285714286,4799.431428571428,0.2664244573468242
ETH-USD-SWAP,LONG,4934.61,5066.721428571428,4868.5542857142855,4868.5542857142855,-0.13386207681197543
ETH-USD-SWAP,LONG,4941.38,5073.697142857143,4875.221428571428,4875.221428571428,-0.13388683207640786
ETH-USD-SWAP,SHORT,4937.8,4804.034285714286,5004.682857142858,4804.034285714286,0.27090144251633164
ETH-USD-SWAP,SHORT,4850.65,4668.8157142857135,4941.567142857142,4668.8157142857135,0.37486581327097634
ETH-USD-SWAP,SHORT,4813.2,4607.817142857142,4915.891428571428,4607.817142857142,0.42670750673742536
ETH-USD-SWAP,SHORT,4738.8,4510.9914285714285,4852.704285714286,4510.9914285714285,0.48073050440738513
ETH-USD-SWAP,LONG,4794.1,5041.120000000001,4670.59,4670.59,-0.25762916918712625
ETH-USD-SWAP,LONG,4809.8,5050.217142857143,4689.591428571429,4689.591428571429,-0.2499242617750661
ETH-USD-SWAP,SHORT,4786.53,4545.638571428572,4906.975714285714,4545.638571428572,0.5032694427308053
ETH-USD-SWAP,SHORT,4780.6,4551.754285714286,4895.022857142858,4551.754285714286,0.4786966370031254
ETH-USD-SWAP,LONG,4792.3,5015.802857142858,4680.548571428571,4680.548571428571,-0.23318955109535866
ETH-USD-SWAP,LONG,4797.58,5021.654285714286,4685.542857142857,4685.542857142857,-0.23352845154670165
ETH-USD-SWAP,SHORT,4784.63,4560.601428571428,4896.644285714286,4560.601428571428,0.46822548750597626
ETH-USD-SWAP,SHORT,4777.21,4552.09,4889.77,4552.09,0.4712373958858829
ETH-USD-SWAP,SHORT,4729.08,4498.0142857142855,4844.612857142857,4498.0142857142855,0.48860605928788353
ETH-USD-SWAP,LONG,4753.27,4987.038571428572,4636.385714285715,4636.385714285715,-0.24590289572080984
ETH-USD-SWAP,LONG,4780.9,5019.122857142857,4661.788571428571,4661.788571428571,-0.24914017982268696
ETH-USD-SWAP,LONG,4792.18,4982.851428571429,4696.844285714285,4696.844285714285,-0.19894017813545162
ETH-USD-SWAP,LONG,4795.41,4961.884285714286,4712.172857142857,4712.172857142857,-0.17357669700222345
ETH-USD-SWAP,LONG,4796.02,4937.062857142858,4725.498571428571,4725.498571428571,-0.14704156482130842
ETH-USD-SWAP,SHORT,4779.7,4652.5771428571425,4843.261428571429,4652.5771428571425,0.2659640921874958
ETH-USD-SWAP,LONG,4788.08,4912.785714285715,4725.727142857143,4725.727142857143,-0.13022517824024854
ETH-USD-SWAP,SHORT,4760.73,4633.695714285714,4824.2471428571425,4633.695714285714,0.2668378288923883
ETH-USD-SWAP,SHORT,4692.91,4551.03,4763.85,4551.03,0.3023284060423066
ETH-USD-SWAP,LONG,4700.19,4844.738571428572,4627.915714285714,4627.915714285714,-0.1537688597998926
ETH-USD-SWAP,LONG,4718.81,4860.5700000000015,4647.93,4647.93,-0.15020736160176
ETH-USD-SWAP,LONG,4738.38,4881.537142857143,4666.801428571428,4666.801428571428,-0.1510612729003839
ETH-USD-SWAP,SHORT,4715.1,4574.311428571428,4785.494285714287,4574.311428571428,0.2985908494593373
ETH-USD-SWAP,LONG,4731.39,4864.012857142858,4665.078571428571,4665.078571428571,-0.14015210872794068
ETH-USD-SWAP,LONG,4753.82,4885.431428571429,4688.0142857142855,4688.0142857142855,-0.13842702139692753
ETH-USD-SWAP,LONG,4762.33,4890.335714285715,4698.3271428571425,4698.3271428571425,-0.13439399861592427
ETH-USD-SWAP,SHORT,4757.71,4634.244285714285,4819.442857142857,4634.244285714285,0.2595065993633806
ETH-USD-SWAP,LONG,4764.25,4889.09,4701.83,4701.83,-0.13101747389410728
ETH-USD-SWAP,SHORT,4753.24,4626.271428571428,4816.7242857142855,4626.271428571428,0.26712005164597524
ETH-USD-SWAP,SHORT,4740.14,4615.5085714285715,4802.455714285715,4615.5085714285715,0.2629277375170962
ETH-USD-SWAP,LONG,4748.61,4873.721428571429,4686.0542857142855,4686.0542857142855,-0.1317347903612093
ETH-USD-SWAP,SHORT,4726.8,4601.517142857143,4789.441428571429,4601.517142857143,0.2650479333647652
ETH-USD-SWAP,SHORT,4707.59,4599.889999999999,4761.4400000000005,4599.889999999999,0.22877948164559941
ETH-USD-SWAP,LONG,4711.24,4816.2,4658.759999999999,4658.759999999999,-0.11139317886586222
ETH-USD-SWAP,LONG,4717.67,4815.358571428572,4668.825714285715,4668.825714285715,-0.10353476549713192
ETH-USD-SWAP,SHORT,4706.0,4608.162857142857,4754.918571428571,4608.162857142857,0.20789873110315063
ETH-USD-SWAP,LONG,4725.0,4823.828571428571,4675.585714285714,4675.585714285714,-0.10458049886621386
ETH-USD-SWAP,SHORT,4720.49,4623.841428571428,4768.814285714286,4623.841428571428,0.20474266745310724
ETH-USD-SWAP,SHORT,4704.1,4608.214285714286,4752.042857142857,4608.214285714286,0.20383434511535492
ETH-USD-SWAP,SHORT,4687.28,4588.391428571428,4736.7242857142855,4588.391428571428,0.21097218734227868
ETH-USD-SWAP,SHORT,4675.89,4571.324285714286,4728.1728571428575,4571.324285714286,0.22362740416415786
ETH-USD-SWAP,SHORT,4651.9,4546.179999999999,4704.759999999999,4546.179999999999,0.2272619789763328
ETH-USD-SWAP,SHORT,4630.0,4520.46,4684.7699999999995,4520.46,0.23658747300215974
ETH-USD-SWAP,LONG,4640.6,4751.814285714286,4584.992857142857,4584.992857142857,-0.11982748536211506
ETH-USD-SWAP,SHORT,4621.21,4513.127142857144,4675.251428571429,4513.127142857144,0.23388432281341137
ETH-USD-SWAP,SHORT,4624.48,4516.465714285714,4678.487142857142,4516.465714285714,0.23357066246212657
ETH-USD-SWAP,SHORT,4590.3,4475.4114285714295,4647.744285714286,4475.4114285714295,0.2502855400051645
ETH-USD-SWAP,LONG,4590.4,4710.822857142856,4530.188571428571,4530.188571428571,-0.13116815216850117
ETH-USD-SWAP,LONG,4601.89,4723.127142857143,4541.271428571429,4541.271428571429,-0.13172538115550603
ETH-USD-SWAP,SHORT,4598.84,4478.054285714286,4659.232857142857,4478.054285714286,0.26264387168441117
ETH-USD-SWAP,SHORT,4598.0,4479.857142857143,4657.071428571428,4479.857142857143,0.25694401292487357
ETH-USD-SWAP,SHORT,4591.93,4470.610000000001,4652.59,4470.610000000001,0.2642026337509494
ETH-USD-SWAP,SHORT,4584.5,4463.048571428572,4645.225714285714,4463.048571428572,0.2649175015190918
ETH-USD-SWAP,LONG,4604.82,4727.262857142857,4543.598571428572,4543.598571428572,-0.132950752844689
ETH-USD-SWAP,LONG,4612.39,4727.887142857143,4554.641428571429,4554.641428571429,-0.12520314073305003
ETH-USD-SWAP,SHORT,4601.79,4488.67,4658.349999999999,4488.67,0.24581738845101558
ETH-USD-SWAP,SHORT,4551.9,4428.394285714286,4613.652857142856,4428.394285714286,0.2713278285676619
ETH-USD-SWAP,SHORT,4542.75,4417.081428571429,4605.584285714285,4417.081428571429,0.27663545523872396
ETH-USD-SWAP,LONG,4543.4,4669.5428571428565,4480.328571428571,4480.328571428571,-0.13881988944717272
ETH-USD-SWAP,LONG,4557.2,4678.9,4496.35,4496.35,-0.13352497147371073
ETH-USD-SWAP,LONG,4566.95,4682.4014285714275,4509.2242857142855,4509.2242857142855,-0.1263988313550932
ETH-USD-SWAP,LONG,4583.25,4694.969999999999,4527.39,4527.39,-0.12187857961053766
ETH-USD-SWAP,LONG,4598.91,4708.8785714285705,4543.925714285714,4543.925714285714,-0.11955938627693467
ETH-USD-SWAP,LONG,4604.74,4715.228571428571,4549.495714285715,4549.495714285715,-0.11997264930112247
ETH-USD-SWAP,LONG,4620.32,4732.937142857142,4564.011428571429,4564.011428571429,-0.12187158341537115
ETH-USD-SWAP,LONG,4633.41,4746.241428571428,4576.994285714286,4576.994285714286,-0.12175851972027918
ETH-USD-SWAP,LONG,4645.41,4757.618571428571,4589.305714285714,4589.305714285714,-0.12077359310434527
ETH-USD-SWAP,SHORT,4635.9,4528.334285714286,4689.682857142857,4528.334285714286,0.23202768456117157
ETH-USD-SWAP,SHORT,4623.09,4500.767142857144,4684.251428571429,4500.767142857144,0.2645911222642351
ETH-USD-SWAP,LONG,4628.5,4745.36,4570.070000000001,4570.070000000001,-0.12623960246299964
ETH-USD-SWAP,LONG,4662.61,4784.547142857142,4601.641428571428,4601.641428571428,-0.1307606071032566
ETH-USD-SWAP,SHORT,4647.29,4522.435714285715,4709.717142857143,4522.435714285715,0.26866041437974547
ETH-USD-SWAP,SHORT,4640.7,4510.345714285714,4705.877142857143,4510.345714285714,0.2808935844038306
ETH-USD-SWAP,LONG,4658.59,4788.958571428571,4593.405714285715,4593.405714285715,-0.13992277859671182
ETH-USD-SWAP,SHORT,4633.29,4499.532857142857,4700.168571428571,4499.532857142857,0.288687180938691
ETH-USD-SWAP,SHORT,4630.38,4494.848571428572,4698.145714285714,4494.848571428572,0.29270044482618807
ETH-USD-SWAP,SHORT,4627.62,4491.905714285715,4695.477142857143,4491.905714285715,0.2932701598538457
ETH-USD-SWAP,SHORT,4611.18,4475.337142857144,4679.101428571429,4475.337142857144,0.2945945661259302
ETH-USD-SWAP,LONG,4631.21,4769.67,4561.9800000000005,4561.9800000000005,-0.1494857715370272
ETH-USD-SWAP,SHORT,4618.7,4478.631428571429,4688.734285714286,4478.631428571429,0.30326406007874723
ETH-USD-SWAP,LONG,4621.69,4764.967142857142,4550.051428571428,4550.051428571428,-0.15500514190387413
ETH-USD-SWAP,SHORT,4595.0,4455.134285714286,4664.932857142857,4455.134285714286,0.30438675579045416
ETH-USD-SWAP,SHORT,4582.29,4445.698571428572,4650.585714285714,4445.698571428572,0.29808551744090395
ETH-USD-SWAP,LONG,4591.12,4721.842857142857,4525.7585714285715,4525.7585714285715,-0.14236488824388907
ETH-USD-SWAP,SHORT,4578.52,4456.68,4639.4400000000005,4456.68,0.2661121934598956
ETH-USD-SWAP,LONG,4585.48,4704.397142857142,4526.021428571428,4526.021428571428,-0.1296670608716455
ETH-USD-SWAP,LONG,4591.49,4706.992857142856,4533.738571428571,4533.738571428571,-0.12577927551062668
ETH-USD-SWAP,SHORT,4583.74,4470.291428571429,4640.464285714285,4470.291428571429,0.24750219564934114
ETH-USD-SWAP,SHORT,4574.35,4467.587142857144,4627.731428571429,4467.587142857144,0.23339459626582304
ETH-USD-SWAP,SHORT,4574.13,4470.7185714285715,4625.835714285714,4470.7185714285715,0.2260789014991454
ETH-USD-SWAP,SHORT,4556.16,4453.9857142857145,4607.2471428571425,4453.9857142857145,0.22425526257700643
ETH-USD-SWAP,SHORT,4522.61,4412.7585714285715,4577.535714285714,4412.7585714285715,0.24289387891378691
ETH-USD-SWAP,SHORT,4465.84,4347.551428571429,4524.984285714286,4524.984285714286,-0.1324370907025008
ETH-USD-SWAP,SHORT,4418.54,4290.022857142857,4482.798571428571,4482.798571428571,-0.14542942109513884
ETH-USD-SWAP,SHORT,4398.91,4257.91,4469.41,4469.41,-0.16026697522795422
ETH-USD-SWAP,LONG,4406.65,4549.598571428572,4335.175714285714,4549.598571428572,0.324392841338822
ETH-USD-SWAP,SHORT,4371.69,4216.447142857142,4449.311428571428,4449.311428571428,-0.177554741007319
ETH-USD-SWAP,SHORT,4351.14,4191.988571428572,4430.715714285715,4430.715714285715,-0.1828847481021402
ETH-USD-SWAP,SHORT,4350.8,4187.317142857143,4432.541428571429,4432.541428571429,-0.18787677799813485
ETH-USD-SWAP,LONG,4355.8,4519.997142857143,4273.701428571429,4519.997142857143,0.37696208011649585
ETH-USD-SWAP,LONG,4361.05,4530.592857142858,4276.278571428572,4530.592857142858,0.38876613921614617
ETH-USD-SWAP,SHORT,4350.18,4174.331428571429,4438.104285714286,4438.104285714286,-0.20211643130694676
ETH-USD-SWAP,LONG,4364.22,4541.142857142857,4275.7585714285715,4541.142857142857,0.4053939928391708
ETH-USD-SWAP,LONG,4390.18,4575.182857142858,4297.678571428572,4575.182857142858,0.42140153055878676
ETH-USD-SWAP,LONG,4414.49,4601.558571428572,4320.955714285714,4601.558571428572,0.4237603243603948
ETH-USD-SWAP,SHORT,4391.67,4210.2814285714285,4482.364285714286,4482.364285714286,-0.20651434582809228
ETH-USD-SWAP,SHORT,4373.61,4205.138571428571,4457.845714285714,4457.845714285714,-0.19259996727123474
ETH-USD-SWAP,SHORT,4364.58,4204.9742857142855,4444.382857142857,4444.382857142857,-0.18284200803480918
ETH-USD-SWAP,LONG,4384.3,4531.46,4310.72,4531.46,0.33565221358027475
ETH-USD-SWAP,SHORT,4375.5,4233.117142857142,4446.691428571428,4446.691428571428,-0.16270467048663773
ETH-USD-SWAP,SHORT,4364.0,4232.48,4429.76,4429.76,-0.15068744271310774
ETH-USD-SWAP,LONG,4380.38,4505.96,4317.59,4505.96,0.2866874563394042
ETH-USD-SWAP,SHORT,4348.6,4220.9742857142855,4412.412857142857,4412.412857142857,-0.1467434510942762
ETH-USD-SWAP,SHORT,4330.8,4196.5771428571425,4397.911428571429,4397.911428571429,-0.15496312129728548
ETH-USD-SWAP,LONG,4350.55,4488.638571428572,4281.505714285714,4488.638571428572,0.317404860140836
ETH-USD-SWAP,LONG,4386.58,4526.214285714286,4316.762857142857,4526.214285714286,0.3183215300172032
ETH-USD-SWAP,LONG,4390.49,4530.43,4320.5199999999995,4530.43,0.3187343553908573
ETH-USD-SWAP,LONG,4420.74,4559.194285714286,4351.512857142857,4559.194285714286,0.3131925553511087
ETH-USD-SWAP,LONG,4443.99,4584.461428571429,4373.754285714285,4584.461428571429,0.31609303479852335
ETH-USD-SWAP,SHORT,4422.55,4280.2357142857145,4493.7071428571435,4493.7071428571435,-0.16089618626616614
ETH-USD-SWAP,SHORT,4404.47,4261.472857142857,4475.9685714285715,4475.9685714285715,-0.16233183885591515
ETH-USD-SWAP,SHORT,4395.82,4253.325714285714,4467.067142857142,4467.067142857142,-0.16207930001033377
ETH-USD-SWAP,SHORT,4382.82,4242.548571428571,4452.955714285714,4452.955714285714,-0.16002417230393706
ETH-USD-SWAP,LONG,4391.19,4534.829999999999,4319.37,4534.829999999999,0.32710950790104604
ETH-USD-SWAP,LONG,4408.12,4546.317142857142,4339.021428571428,4546.317142857142,0.3135058547796846
ETH-USD-SWAP,SHORT,4401.84,4267.3,4469.11,4469.11,-0.15282245606382677
ETH-USD-SWAP,LONG,4432.43,4563.092857142857,4367.098571428572,4563.092857142857,0.29478831508417824
ETH-USD-SWAP,SHORT,4424.65,4302.347142857143,4485.801428571428,4485.801428571428,-0.13820625037331397
ETH-USD-SWAP,LONG,4428.84,4539.825714285715,4373.347142857143,4539.825714285715,0.2505977056875265
ETH-USD-SWAP,LONG,4433.24,4537.188571428571,4381.265714285714,4537.188571428571,0.23447539819312982
ETH-USD-SWAP,LONG,4445.21,4546.864285714286,4394.382857142858,4546.864285714286,0.22868275225306753
ETH-USD-SWAP,SHORT,4427.31,4328.747142857143,4476.591428571429,4476.591428571429,-0.11131235122778499
ETH-USD-SWAP,LONG,4442.85,4537.378571428571,4395.585714285715,4537.378571428571,0.2127656153788019
ETH-USD-SWAP,SHORT,4429.54,4341.417142857143,4473.601428571428,4473.601428571428,-0.09947179294334903
ETH-USD-SWAP,LONG,4433.98,4520.057142857143,4390.941428571428,4520.057142857143,0.19413065204882157
ETH-USD-SWAP,SHORT,4420.18,4333.4228571428575,4463.558571428572,4463.558571428572,-0.09813756776550135
ETH-USD-SWAP,SHORT,4417.99,4330.464285714285,4461.7528571428575,4461.7528571428575,-0.09905603485489484
ETH-USD-SWAP,SHORT,4414.0,4330.288571428571,4455.855714285714,4455.855714285714,-0.09482490776102034
ETH-USD-SWAP,SHORT,4408.43,4323.864285714286,4450.7128571428575,4450.7128571428575,-0.09591364078108808
ETH-USD-SWAP,LONG,4406.2,4493.734285714286,4362.432857142857,4493.734285714286,0.19866162615016555
ETH-USD-SWAP,LONG,4426.42,4519.0371428571425,4380.111428571428,4519.0371428571425,0.2092371326199105
ETH-USD-SWAP,LONG,4428.91,4518.7185714285715,4384.005714285714,4518.7185714285715,0.20277804567844382
ETH-USD-SWAP,LONG,4434.09,4524.081428571429,4389.094285714286,4524.081428571429,0.20295354530789522
ETH-USD-SWAP,SHORT,4411.45,4315.835714285714,4459.257142857143,4459.257142857143,-0.10837058757810457
