🔄 2025-09-01 20:49:58 Баланс: 1000$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-02 00:14:41 Баланс: 950.10119515446$ | PnL: 0.25081961 💵 | Сделок: 4 | WinRate: 75%
🔄 2025-09-02 00:20:31 Баланс: 949.998426483184$ | PnL: 0.15705791 💵 | Сделок: 5 | WinRate: 60%
🔄 2025-09-02 00:26:56 Баланс: 949.998426483184$ | PnL: 0.15705791 💵 | Сделок: 5 | WinRate: 60%
🔄 2025-09-02 00:32:45 Баланс: 949.998426483184$ | PnL: 0.15705791 💵 | Сделок: 5 | WinRate: 60%
🔄 2025-09-02 00:38:37 Баланс: 949.998426483184$ | PnL: 0.15705791 💵 | Сделок: 5 | WinRate: 60%
🔄 2025-09-02 00:44:20 Баланс: 949.998426483184$ | PnL: 0.15705791 💵 | Сделок: 5 | WinRate: 60%
🔄 2025-09-02 00:50:03 Баланс: 959.925679753184$ | PnL: 0.08430754 💵 | Сделок: 6 | WinRate: 50%
🔄 2025-09-02 00:55:48 Баланс: 969.673538959184$ | PnL: -0.1678322 💵 | Сделок: 7 | WinRate: 42.86%
🔄 2025-09-02 01:01:32 Баланс: 949.655544956577$ | PnL: -0.1678322 💵 | Сделок: 7 | WinRate: 42.86%
🔄 2025-09-02 01:07:14 Баланс: 949.655544956577$ | PnL: -0.1678322 💵 | Сделок: 7 | WinRate: 42.86%
🔄 2025-09-02 01:13:01 Баланс: 949.655544956577$ | PnL: -0.1678322 💵 | Сделок: 7 | WinRate: 42.86%
🔄 2025-09-02 01:18:59 Баланс: 949.655544956577$ | PnL: -0.1678322 💵 | Сделок: 7 | WinRate: 42.86%
🔄 2025-09-02 01:26:14 Баланс: 949.655544956577$ | PnL: -0.1678322 💵 | Сделок: 7 | WinRate: 42.86%
🔄 2025-09-02 01:33:12 Баланс: 949.655544956577$ | PnL: -0.1678322 💵 | Сделок: 7 | WinRate: 42.86%
🔄 2025-09-02 01:39:58 Баланс: 949.655544956577$ | PnL: -0.1678322 💵 | Сделок: 7 | WinRate: 42.86%
🔄 2025-09-02 01:46:39 Баланс: 959.633476826577$ | PnL: -0.25838033 💵 | Сделок: 8 | WinRate: 37.5%
🔄 2025-09-02 01:53:11 Баланс: 959.633476826577$ | PnL: -0.25838033 💵 | Сделок: 8 | WinRate: 37.5%
🔄 2025-09-02 01:59:46 Баланс: 949.510914712577$ | PnL: -0.25838033 💵 | Сделок: 8 | WinRate: 37.5%
🔄 2025-09-02 02:06:12 Баланс: 949.510914712577$ | PnL: -0.25838033 💵 | Сделок: 8 | WinRate: 37.5%
🔄 2025-09-02 02:12:19 Баланс: 959.626467572577$ | PnL: -0.25628747 💵 | Сделок: 9 | WinRate: 44.44%
🔄 2025-09-02 02:18:27 Баланс: 959.626467572577$ | PnL: -0.25628747 💵 | Сделок: 9 | WinRate: 44.44%
🔄 2025-09-02 02:24:35 Баланс: 959.626467572577$ | PnL: -0.25628747 💵 | Сделок: 9 | WinRate: 44.44%
🔄 2025-09-02 02:30:42 Баланс: 949.507969112577$ | PnL: -0.25628747 💵 | Сделок: 9 | WinRate: 44.44%
🔄 2025-09-02 02:36:47 Баланс: 949.507969112577$ | PnL: -0.25628747 💵 | Сделок: 9 | WinRate: 44.44%
🔄 2025-09-02 02:42:56 Баланс: 949.507969112577$ | PnL: -0.25628747 💵 | Сделок: 9 | WinRate: 44.44%
🔄 2025-09-02 02:48:53 Баланс: 949.507969112577$ | PnL: -0.25628747 💵 | Сделок: 9 | WinRate: 44.44%
🔄 2025-09-02 02:54:40 Баланс: 949.507969112577$ | PnL: -0.25628747 💵 | Сделок: 9 | WinRate: 44.44%
🔄 2025-09-02 03:00:26 Баланс: 949.507969112577$ | PnL: -0.25628747 💵 | Сделок: 9 | WinRate: 44.44%
🔄 2025-09-02 03:05:57 Баланс: 949.507969112577$ | PnL: -0.25628747 💵 | Сделок: 9 | WinRate: 44.44%
🔄 2025-09-02 03:11:31 Баланс: 959.652528322577$ | PnL: -0.11172554 💵 | Сделок: 10 | WinRate: 50%
🔄 2025-09-02 03:17:04 Баланс: 959.407897260094$ | PnL: -0.34736467 💵 | Сделок: 11 | WinRate: 45.45%
🔄 2025-09-02 03:22:35 Баланс: 968.921848610094$ | PnL: -0.83341352 💵 | Сделок: 12 | WinRate: 41.67%
🔄 2025-09-02 03:28:07 Баланс: 979.007119860094$ | PnL: -0.85754227 💵 | Сделок: 13 | WinRate: 38.46%
🔄 2025-09-02 03:33:38 Баланс: 968.883396702094$ | PnL: -0.85754227 💵 | Сделок: 13 | WinRate: 38.46%
🔄 2025-09-02 03:39:09 Баланс: 968.883396702094$ | PnL: -0.85754227 💵 | Сделок: 13 | WinRate: 38.46%
🔄 2025-09-02 03:44:39 Баланс: 968.883396702094$ | PnL: -0.85754227 💵 | Сделок: 13 | WinRate: 38.46%
🔄 2025-09-02 03:50:13 Баланс: 979.123053830094$ | PnL: -0.61788187 💵 | Сделок: 14 | WinRate: 42.86%
🔄 2025-09-02 03:55:46 Баланс: 959.105056666644$ | PnL: -0.61788187 💵 | Сделок: 14 | WinRate: 42.86%
🔄 2025-09-02 04:01:18 Баланс: 959.105056666644$ | PnL: -0.61788187 💵 | Сделок: 14 | WinRate: 42.86%
🔄 2025-09-02 04:06:53 Баланс: 958.941614672644$ | PnL: -0.71620935 💵 | Сделок: 15 | WinRate: 40%
🔄 2025-09-02 04:13:08 Баланс: 948.932615673544$ | PnL: -0.71620935 💵 | Сделок: 15 | WinRate: 40%
🔄 2025-09-02 04:19:24 Баланс: 948.932615673544$ | PnL: -0.71620935 💵 | Сделок: 15 | WinRate: 40%
🔄 2025-09-02 04:24:57 Баланс: 938.923619236748$ | PnL: -0.71620935 💵 | Сделок: 15 | WinRate: 40%
🔄 2025-09-02 04:30:26 Баланс: 938.923619236748$ | PnL: -0.71620935 💵 | Сделок: 15 | WinRate: 40%
🔄 2025-09-02 04:35:57 Баланс: 938.923619236748$ | PnL: -0.71620935 💵 | Сделок: 15 | WinRate: 40%
🔄 2025-09-02 04:41:28 Баланс: 938.78586564691$ | PnL: -0.84495956 💵 | Сделок: 16 | WinRate: 37.5%
🔄 2025-09-02 04:46:59 Баланс: 938.78586564691$ | PnL: -0.84495956 💵 | Сделок: 16 | WinRate: 37.5%
🔄 2025-09-02 04:52:30 Баланс: 938.78586564691$ | PnL: -0.84495956 💵 | Сделок: 16 | WinRate: 37.5%
🔄 2025-09-02 04:58:05 Баланс: 938.78586564691$ | PnL: -0.84495956 💵 | Сделок: 16 | WinRate: 37.5%
🔄 2025-09-02 05:03:38 Баланс: 938.78586564691$ | PnL: -0.84495956 💵 | Сделок: 16 | WinRate: 37.5%
🔄 2025-09-02 05:09:15 Баланс: 938.78586564691$ | PnL: -0.84495956 💵 | Сделок: 16 | WinRate: 37.5%
🔄 2025-09-02 05:14:45 Баланс: 948.91555712691$ | PnL: -0.82988808 💵 | Сделок: 17 | WinRate: 41.18%
🔄 2025-09-02 05:20:17 Баланс: 928.733470201468$ | PnL: -0.82988808 💵 | Сделок: 17 | WinRate: 41.18%
🔄 2025-09-02 05:25:46 Баланс: 938.919932771468$ | PnL: -0.80734551 💵 | Сделок: 18 | WinRate: 44.44%
🔄 2025-09-02 05:31:19 Баланс: 929.079444295468$ | PnL: -0.80734551 💵 | Сделок: 18 | WinRate: 44.44%
🔄 2025-09-02 05:36:46 Баланс: 919.070444418979$ | PnL: -0.80734551 💵 | Сделок: 18 | WinRate: 44.44%
🔄 2025-09-02 05:42:16 Баланс: 919.070444418979$ | PnL: -0.80734551 💵 | Сделок: 18 | WinRate: 44.44%
🔄 2025-09-02 05:47:49 Баланс: 928.928872778979$ | PnL: -0.78055715 💵 | Сделок: 19 | WinRate: 47.37%
🔄 2025-09-02 05:53:21 Баланс: 908.923220725579$ | PnL: -0.54671801 💵 | Сделок: 20 | WinRate: 50%
🔄 2025-09-02 05:58:47 Баланс: 888.905220455837$ | PnL: -0.54671801 💵 | Сделок: 20 | WinRate: 50%
🔄 2025-09-02 06:04:16 Баланс: 899.044617448837$ | PnL: -0.40731711 💵 | Сделок: 21 | WinRate: 52.38%
🔄 2025-09-02 06:11:06 Баланс: 879.026612151073$ | PnL: -0.40731711 💵 | Сделок: 21 | WinRate: 52.38%
🔄 2025-09-02 06:16:31 Баланс: 889.207816581073$ | PnL: -0.28217268 💵 | Сделок: 22 | WinRate: 54.55%
🔄 2025-09-02 06:21:57 Баланс: 879.185804881073$ | PnL: -0.28217268 💵 | Сделок: 22 | WinRate: 54.55%
🔄 2025-09-02 06:27:24 Баланс: 879.185804881073$ | PnL: -0.28217268 💵 | Сделок: 22 | WinRate: 54.55%
🔄 2025-09-02 06:32:49 Баланс: 879.185804881073$ | PnL: -0.28217268 💵 | Сделок: 22 | WinRate: 54.55%
🔄 2025-09-02 06:38:17 Баланс: 889.048304628073$ | PnL: -0.41967661 💵 | Сделок: 23 | WinRate: 52.17%
🔄 2025-09-02 06:43:45 Баланс: 899.180209208073$ | PnL: -0.30077203 💵 | Сделок: 24 | WinRate: 54.17%
🔄 2025-09-02 06:49:16 Баланс: 878.251880649073$ | PnL: -0.30077203 💵 | Сделок: 24 | WinRate: 54.17%
🔄 2025-09-02 06:54:45 Баланс: 878.251880649073$ | PnL: -0.30077203 💵 | Сделок: 24 | WinRate: 54.17%
🔄 2025-09-02 07:00:51 Баланс: 868.260024848123$ | PnL: -0.26770758 💵 | Сделок: 25 | WinRate: 56%
🔄 2025-09-02 07:06:13 Баланс: 837.219419344639$ | PnL: -0.22829425 💵 | Сделок: 26 | WinRate: 57.69%
🔄 2025-09-02 07:11:35 Баланс: 836.326806805639$ | PnL: -0.0992852499999999 💵 | Сделок: 27 | WinRate: 59.26%
🔄 2025-09-02 07:16:57 Баланс: 816.308808995608$ | PnL: -0.0992852499999999 💵 | Сделок: 27 | WinRate: 59.26%
🔄 2025-09-02 07:22:18 Баланс: 826.436448170608$ | PnL: 0.0283574600000001 💵 | Сделок: 28 | WinRate: 60.71%
🔄 2025-09-02 07:27:37 Баланс: 826.51434269564$ | PnL: 0.17164751 💵 | Сделок: 29 | WinRate: 62.07%
🔄 2025-09-02 07:32:58 Баланс: 816.51535169564$ | PnL: 0.17164751 💵 | Сделок: 29 | WinRate: 62.07%
🔄 2025-09-02 07:38:59 Баланс: 816.51535169564$ | PnL: 0.17164751 💵 | Сделок: 29 | WinRate: 62.07%
🔄 2025-09-02 07:44:22 Баланс: 816.686031334434$ | PnL: 0.35132297 💵 | Сделок: 30 | WinRate: 63.33%
🔄 2025-09-02 07:50:22 Баланс: 827.000934046799$ | PnL: 0.67523261 💵 | Сделок: 32 | WinRate: 65.62%
🔄 2025-09-02 07:55:47 Баланс: 806.982931754737$ | PnL: 0.67523261 💵 | Сделок: 32 | WinRate: 65.62%
🔄 2025-09-02 08:01:11 Баланс: 806.79582334923$ | PnL: 0.50713033 💵 | Сделок: 33 | WinRate: 63.64%
🔄 2025-09-02 08:06:43 Баланс: 836.62028903523$ | PnL: 0.33159122 💵 | Сделок: 36 | WinRate: 61.11%
🔄 2025-09-02 08:12:06 Баланс: 816.572040606123$ | PnL: 0.33159122 💵 | Сделок: 36 | WinRate: 61.11%
🔄 2025-09-02 08:17:30 Баланс: 817.005110014837$ | PnL: 0.78265363 💵 | Сделок: 38 | WinRate: 63.16%
🔄 2025-09-02 08:23:08 Баланс: 817.115530847382$ | PnL: 0.90206978 💵 | Сделок: 39 | WinRate: 64.1%
🔄 2025-09-02 08:29:27 Баланс: 837.115352171382$ | PnL: 0.90189537 💵 | Сделок: 41 | WinRate: 63.41%
🔄 2025-09-02 08:34:52 Баланс: 827.106355258157$ | PnL: 0.90189537 💵 | Сделок: 41 | WinRate: 63.41%
🔄 2025-09-02 08:40:48 Баланс: 827.106355258157$ | PnL: 0.90189537 💵 | Сделок: 41 | WinRate: 63.41%
🔄 2025-09-02 08:47:06 Баланс: 837.448722441657$ | PnL: 1.24426268 💵 | Сделок: 42 | WinRate: 64.29%
🔄 2025-09-02 08:52:33 Баланс: 827.439722534541$ | PnL: 1.24426268 💵 | Сделок: 42 | WinRate: 64.29%
🔄 2025-09-02 08:57:54 Баланс: 817.430722166209$ | PnL: 1.24426268 💵 | Сделок: 42 | WinRate: 64.29%
🔄 2025-09-02 09:03:20 Баланс: 807.421722803783$ | PnL: 1.24426268 💵 | Сделок: 42 | WinRate: 64.29%
🔄 2025-09-02 09:08:40 Баланс: 817.771941502983$ | PnL: 1.56265339 💵 | Сделок: 44 | WinRate: 65.91%
🔄 2025-09-02 09:14:01 Баланс: 797.742431152983$ | PnL: 1.56265339 💵 | Сделок: 44 | WinRate: 65.91%
🔄 2025-09-02 09:19:25 Баланс: 797.742431152983$ | PnL: 1.56265339 💵 | Сделок: 44 | WinRate: 65.91%
🔄 2025-09-02 09:24:48 Баланс: 797.742431152983$ | PnL: 1.56265339 💵 | Сделок: 44 | WinRate: 65.91%
🔄 2025-09-02 09:30:10 Баланс: 797.742431152983$ | PnL: 1.56265339 💵 | Сделок: 44 | WinRate: 65.91%
🔄 2025-09-02 09:35:29 Баланс: 797.742431152983$ | PnL: 1.56265339 💵 | Сделок: 44 | WinRate: 65.91%
🔄 2025-09-02 09:41:30 Баланс: 807.799523205983$ | PnL: 1.61974608 💵 | Сделок: 45 | WinRate: 66.67%
🔄 2025-09-02 09:46:58 Баланс: 807.799523205983$ | PnL: 1.61974608 💵 | Сделок: 45 | WinRate: 66.67%
🔄 2025-09-02 09:52:15 Баланс: 818.057127485983$ | PnL: 1.87735541 💵 | Сделок: 46 | WinRate: 67.39%
🔄 2025-09-02 09:57:37 Баланс: 817.942084896193$ | PnL: 1.77130869 💵 | Сделок: 47 | WinRate: 65.96%
