🔄 2025-09-16 23:06:22 Баланс: 100$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-16 23:09:17 Баланс: 83.9382319871549$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-16 23:12:24 Баланс: 83.9382319871549$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-16 23:15:32 Баланс: 80.9355005538903$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-16 23:18:39 Баланс: 76.9318485474266$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-16 23:21:50 Баланс: 71.9273783242016$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-16 23:25:04 Баланс: 48.9748152024665$ | PnL: 0.05578036 💵 | Сделок: 3 | WinRate: 100%
🔄 2025-09-16 23:28:31 Баланс: 48.9870235895865$ | PnL: 0.06880195 💵 | Сделок: 4 | WinRate: 100%
🔄 2025-09-16 23:31:58 Баланс: 47.0003817354183$ | PnL: 0.08485001 💵 | Сделок: 5 | WinRate: 100%
🔄 2025-09-16 23:35:27 Баланс: 44.9566740524183$ | PnL: 0.08485001 💵 | Сделок: 5 | WinRate: 100%
🔄 2025-09-16 23:38:54 Баланс: 43.9557765666791$ | PnL: 0.08485001 💵 | Сделок: 5 | WinRate: 100%
🔄 2025-09-16 23:42:32 Баланс: 42.9548913799991$ | PnL: 0.08485001 💵 | Сделок: 5 | WinRate: 100%
🔄 2025-09-16 23:46:02 Баланс: 41.9539908879567$ | PnL: 0.08485001 💵 | Сделок: 5 | WinRate: 100%
🔄 2025-09-16 23:49:34 Баланс: 36.8592179944078$ | PnL: 0.08485001 💵 | Сделок: 5 | WinRate: 100%
🔄 2025-09-16 23:53:07 Баланс: 33.8565160146276$ | PnL: 0.08485001 💵 | Сделок: 5 | WinRate: 100%
🔄 2025-09-16 23:56:40 Баланс: 30.855583710123$ | PnL: 0.08485001 💵 | Сделок: 5 | WinRate: 100%
🔄 2025-09-17 00:00:15 Баланс: 28.8537764305773$ | PnL: 0.08485001 💵 | Сделок: 5 | WinRate: 100%
🔄 2025-09-17 00:03:53 Баланс: 27.8527110818973$ | PnL: 0.08485001 💵 | Сделок: 5 | WinRate: 100%
🔄 2025-09-17 00:08:13 Баланс: 25.8590600234433$ | PnL: 0.09357275 💵 | Сделок: 6 | WinRate: 100%
🔄 2025-09-17 00:11:51 Баланс: 23.8573337297193$ | PnL: 0.09357275 💵 | Сделок: 6 | WinRate: 100%
🔄 2025-09-17 00:15:31 Баланс: 23.8573337297193$ | PnL: 0.09357275 💵 | Сделок: 6 | WinRate: 100%
🔄 2025-09-17 00:19:11 Баланс: 22.8564337318012$ | PnL: 0.09357275 💵 | Сделок: 6 | WinRate: 100%
🔄 2025-09-17 00:22:53 Баланс: 21.8938104533992$ | PnL: 0.13371089 💵 | Сделок: 9 | WinRate: 100%
🔄 2025-09-17 00:26:35 Баланс: 18.8909963307812$ | PnL: 0.13371089 💵 | Сделок: 9 | WinRate: 100%
🔄 2025-09-17 00:30:17 Баланс: 16.8892581463652$ | PnL: 0.13371089 💵 | Сделок: 9 | WinRate: 100%
🔄 2025-09-17 00:34:00 Баланс: 14.8960457530387$ | PnL: 0.14324554 💵 | Сделок: 10 | WinRate: 100%
🔄 2025-09-17 00:37:46 Баланс: 12.8943124229877$ | PnL: 0.14324554 💵 | Сделок: 10 | WinRate: 100%
🔄 2025-09-17 00:41:34 Баланс: 11.8934205252732$ | PnL: 0.14324554 💵 | Сделок: 10 | WinRate: 100%
🔄 2025-09-17 00:45:23 Баланс: 8.89065823426166$ | PnL: 0.14324554 💵 | Сделок: 10 | WinRate: 100%
🔄 2025-09-17 00:49:12 Баланс: 6.88852753690166$ | PnL: 0.14324554 💵 | Сделок: 10 | WinRate: 100%
🔄 2025-09-17 00:53:10 Баланс: 6.88852753690166$ | PnL: 0.14324554 💵 | Сделок: 10 | WinRate: 100%
🔄 2025-09-17 00:57:06 Баланс: 6.88852753690166$ | PnL: 0.14324554 💵 | Сделок: 10 | WinRate: 100%
🔄 2025-09-17 01:01:04 Баланс: 5.89538038944866$ | PnL: 0.151897 💵 | Сделок: 11 | WinRate: 100%
🔄 2025-09-17 01:04:57 Баланс: 0.899570982792763$ | PnL: 0.16195889 💵 | Сделок: 12 | WinRate: 100%
🔄 2025-09-17 01:08:52 Баланс: 0.0110928284007628$ | PnL: 0.17625044 💵 | Сделок: 13 | WinRate: 100%
🔄 2025-09-17 01:12:52 Баланс: 0.0110928284007628$ | PnL: 0.17625044 💵 | Сделок: 13 | WinRate: 100%
🔄 2025-09-17 01:16:45 Баланс: 0.00960887490076279$ | PnL: 0.18539709 💵 | Сделок: 14 | WinRate: 100%
🔄 2025-09-17 01:20:44 Баланс: 0.00960887490076279$ | PnL: 0.18539709 💵 | Сделок: 14 | WinRate: 100%
🔄 2025-09-17 01:24:37 Баланс: 0.00960887490076279$ | PnL: 0.18539709 💵 | Сделок: 14 | WinRate: 100%
🔄 2025-09-17 01:28:38 Баланс: 0.00960887490076279$ | PnL: 0.18539709 💵 | Сделок: 14 | WinRate: 100%
🔄 2025-09-17 01:32:35 Баланс: 0.0121866531277626$ | PnL: 0.18886845 💵 | Сделок: 15 | WinRate: 100%
🔄 2025-09-17 01:36:32 Баланс: 0.041377460964662$ | PnL: 0.22071393 💵 | Сделок: 18 | WinRate: 100%
🔄 2025-09-17 01:40:29 Баланс: 0.041377460964662$ | PnL: 0.22071393 💵 | Сделок: 18 | WinRate: 100%
🔄 2025-09-17 01:44:24 Баланс: 0.041377460964662$ | PnL: 0.22071393 💵 | Сделок: 18 | WinRate: 100%
🔄 2025-09-17 01:48:18 Баланс: 0.0433198191823421$ | PnL: 0.22355422 💵 | Сделок: 19 | WinRate: 100%
🔄 2025-09-17 01:52:18 Баланс: 0.054593546920042$ | PnL: 0.23572796 💵 | Сделок: 20 | WinRate: 100%
🔄 2025-09-17 01:56:11 Баланс: 0.054593546920042$ | PnL: 0.23572796 💵 | Сделок: 20 | WinRate: 100%
🔄 2025-09-17 02:00:04 Баланс: 0.0893784298900417$ | PnL: 0.2785345 💵 | Сделок: 22 | WinRate: 100%
🔄 2025-09-17 02:04:01 Баланс: 0.137213971822941$ | PnL: 0.33304634 💵 | Сделок: 28 | WinRate: 100%
🔄 2025-09-17 02:07:58 Баланс: 0.14976804353232$ | PnL: 0.3474086 💵 | Сделок: 30 | WinRate: 100%
🔄 2025-09-17 02:11:56 Баланс: 0.18074932547992$ | PnL: 0.38315059 💵 | Сделок: 35 | WinRate: 100%
🔄 2025-09-17 02:15:49 Баланс: 0.20538209749942$ | PnL: 0.4095823 💵 | Сделок: 38 | WinRate: 100%
