🔄 2025-09-10 21:13:58 Баланс: 5000$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 2025-09-11 05:30:13 Баланс: 4176.34864507437$ | PnL: 1.69098231 💵 | Сделок: 43 | WinRate: 44.19%
🔄 2025-09-11 05:33:57 Баланс: 4176.6822092781$ | PnL: 2.03353001 💵 | Сделок: 44 | WinRate: 45.45%
🔄 2025-09-11 05:37:44 Баланс: 4177.2730507039$ | PnL: 2.63340404 💵 | Сделок: 45 | WinRate: 46.67%
🔄 2025-09-11 05:41:35 Баланс: 4177.2730507039$ | PnL: 2.63340404 💵 | Сделок: 45 | WinRate: 46.67%
🔄 2025-09-11 05:45:23 Баланс: 4177.2730507039$ | PnL: 2.63340404 💵 | Сделок: 45 | WinRate: 46.67%
🔄 2025-09-11 05:49:10 Баланс: 4167.26405837079$ | PnL: 2.63340404 💵 | Сделок: 45 | WinRate: 46.67%
🔄 2025-09-11 05:52:59 Баланс: 4167.26405837079$ | PnL: 2.63340404 💵 | Сделок: 45 | WinRate: 46.67%
🔄 2025-09-11 05:56:50 Баланс: 4157.25505816461$ | PnL: 2.63340404 💵 | Сделок: 45 | WinRate: 46.67%
🔄 2025-09-11 06:00:36 Баланс: 4157.25505816461$ | PnL: 2.63340404 💵 | Сделок: 45 | WinRate: 46.67%
🔄 2025-09-11 06:04:21 Баланс: 4147.24606192399$ | PnL: 2.63340404 💵 | Сделок: 45 | WinRate: 46.67%
🔄 2025-09-11 06:08:05 Баланс: 4147.24606192399$ | PnL: 2.63340404 💵 | Сделок: 45 | WinRate: 46.67%
🔄 2025-09-11 06:12:38 Баланс: 4137.23705445727$ | PnL: 2.63340404 💵 | Сделок: 45 | WinRate: 46.67%
🔄 2025-09-11 06:16:28 Баланс: 4127.54209428852$ | PnL: 2.95642441 💵 | Сделок: 46 | WinRate: 47.83%
🔄 2025-09-11 06:20:18 Баланс: 4117.5330929373$ | PnL: 2.95642441 💵 | Сделок: 46 | WinRate: 47.83%
🔄 2025-09-11 06:24:09 Баланс: 4107.52411330562$ | PnL: 2.95642441 💵 | Сделок: 46 | WinRate: 47.83%
🔄 2025-09-11 06:28:01 Баланс: 4097.51512331462$ | PnL: 2.95642441 💵 | Сделок: 46 | WinRate: 47.83%
🔄 2025-09-11 06:32:39 Баланс: 4097.51512331462$ | PnL: 2.95642441 💵 | Сделок: 46 | WinRate: 47.83%
🔄 2025-09-11 06:36:30 Баланс: 4097.8957688332$ | PnL: 3.35496088 💵 | Сделок: 48 | WinRate: 50%
🔄 2025-09-11 06:40:25 Баланс: 4077.97495434416$ | PnL: 3.45995617 💵 | Сделок: 49 | WinRate: 51.02%
🔄 2025-09-11 06:44:16 Баланс: 4058.77156121123$ | PnL: 4.29254775 💵 | Сделок: 51 | WinRate: 52.94%
🔄 2025-09-11 06:48:12 Баланс: 4058.94946104358$ | PnL: 4.47945305 💵 | Сделок: 52 | WinRate: 53.85%
🔄 2025-09-11 06:52:12 Баланс: 4069.5379658991$ | PnL: 5.07696785 💵 | Сделок: 54 | WinRate: 55.56%
🔄 2025-09-11 06:56:13 Баланс: 4059.52891747555$ | PnL: 5.07696785 💵 | Сделок: 54 | WinRate: 55.56%
🔄 2025-09-11 07:00:07 Баланс: 4049.51991427267$ | PnL: 5.07696785 💵 | Сделок: 54 | WinRate: 55.56%
🔄 2025-09-11 07:04:14 Баланс: 4049.79763227687$ | PnL: 5.36368194 💵 | Сделок: 55 | WinRate: 56.36%
🔄 2025-09-11 07:08:12 Баланс: 4049.79763227687$ | PnL: 5.36368194 💵 | Сделок: 55 | WinRate: 56.36%
🔄 2025-09-11 07:12:08 Баланс: 4039.788630193$ | PnL: 5.36368194 💵 | Сделок: 55 | WinRate: 56.36%
🔄 2025-09-11 07:16:05 Баланс: 4030.32041473735$ | PnL: 5.91349011 💵 | Сделок: 56 | WinRate: 57.14%
🔄 2025-09-11 07:20:04 Баланс: 4030.37097301239$ | PnL: 5.97305547 💵 | Сделок: 57 | WinRate: 57.89%
🔄 2025-09-11 07:23:57 Баланс: 4040.02537867239$ | PnL: 5.62787793 💵 | Сделок: 58 | WinRate: 56.9%
🔄 2025-09-11 07:27:57 Баланс: 4010.63400192137$ | PnL: 6.29057063 💵 | Сделок: 61 | WinRate: 59.02%
🔄 2025-09-11 07:31:51 Баланс: 3980.60765124623$ | PnL: 6.29057063 💵 | Сделок: 61 | WinRate: 59.02%
🔄 2025-09-11 07:36:33 Баланс: 3980.60765124623$ | PnL: 6.29057063 💵 | Сделок: 61 | WinRate: 59.02%
🔄 2025-09-11 07:40:29 Баланс: 3981.20716008376$ | PnL: 6.89908162 💵 | Сделок: 62 | WinRate: 59.68%
🔄 2025-09-11 07:44:24 Баланс: 3981.20716008376$ | PnL: 6.89908162 💵 | Сделок: 62 | WinRate: 59.68%
🔄 2025-09-11 07:48:25 Баланс: 3981.20716008376$ | PnL: 6.89908162 💵 | Сделок: 62 | WinRate: 59.68%
🔄 2025-09-11 07:52:21 Баланс: 3941.17139831798$ | PnL: 6.89908162 💵 | Сделок: 62 | WinRate: 59.68%
🔄 2025-09-11 07:56:25 Баланс: 3921.15348929979$ | PnL: 6.89908162 💵 | Сделок: 62 | WinRate: 59.68%
🔄 2025-09-11 08:00:31 Баланс: 3881.20891137867$ | PnL: 6.89908162 💵 | Сделок: 62 | WinRate: 59.68%
🔄 2025-09-11 08:04:36 Баланс: 3810.92152051738$ | PnL: 7.07418552 💵 | Сделок: 63 | WinRate: 60.32%
🔄 2025-09-11 08:08:46 Баланс: 3760.87721263372$ | PnL: 7.07418552 💵 | Сделок: 63 | WinRate: 60.32%
🔄 2025-09-11 08:12:58 Баланс: 3731.58744111475$ | PnL: 7.8297703 💵 | Сделок: 65 | WinRate: 61.54%
🔄 2025-09-11 08:17:11 Баланс: 3691.67482265453$ | PnL: 7.93946889 💵 | Сделок: 66 | WinRate: 62.12%
🔄 2025-09-11 08:21:28 Баланс: 3681.68854308453$ | PnL: 7.93946889 💵 | Сделок: 66 | WinRate: 62.12%
🔄 2025-09-11 08:25:45 Баланс: 3671.67954728831$ | PnL: 7.93946889 💵 | Сделок: 66 | WinRate: 62.12%
🔄 2025-09-11 08:29:58 Баланс: 3682.58468873058$ | PnL: 8.8527318 💵 | Сделок: 68 | WinRate: 63.24%
🔄 2025-09-11 08:34:57 Баланс: 3682.90643215816$ | PnL: 9.21865893 💵 | Сделок: 71 | WinRate: 64.79%
🔄 2025-09-11 08:39:14 Баланс: 3683.02520864826$ | PnL: 9.34723997 💵 | Сделок: 72 | WinRate: 65.28%
🔄 2025-09-11 08:43:29 Баланс: 3673.02293469626$ | PnL: 9.34723997 💵 | Сделок: 72 | WinRate: 65.28%
🔄 2025-09-11 08:47:47 Баланс: 3673.02293469626$ | PnL: 9.34723997 💵 | Сделок: 72 | WinRate: 65.28%
🔄 2025-09-11 08:52:12 Баланс: 3673.02293469626$ | PnL: 9.34723997 💵 | Сделок: 72 | WinRate: 65.28%
🔄 2025-09-11 08:56:31 Баланс: 3673.02293469626$ | PnL: 9.34723997 💵 | Сделок: 72 | WinRate: 65.28%
🔄 2025-09-11 09:00:48 Баланс: 3673.02293469626$ | PnL: 9.34723997 💵 | Сделок: 72 | WinRate: 65.28%
🔄 2025-09-11 09:05:12 Баланс: 3673.02293469626$ | PnL: 9.34723997 💵 | Сделок: 72 | WinRate: 65.28%
🔄 2025-09-11 09:09:39 Баланс: 3673.02293469626$ | PnL: 9.34723997 💵 | Сделок: 72 | WinRate: 65.28%
🔄 2025-09-11 09:14:03 Баланс: 3673.02293469626$ | PnL: 9.34723997 💵 | Сделок: 72 | WinRate: 65.28%
🔄 2025-09-11 09:18:24 Баланс: 3673.02293469626$ | PnL: 9.34723997 💵 | Сделок: 72 | WinRate: 65.28%
🔄 2025-09-11 09:22:44 Баланс: 3673.02293469626$ | PnL: 9.34723997 💵 | Сделок: 72 | WinRate: 65.28%
🔄 2025-09-11 09:27:10 Баланс: 3682.84416662626$ | PnL: 9.1684903 💵 | Сделок: 73 | WinRate: 64.38%
🔄 2025-09-11 09:31:35 Баланс: 3692.57103555626$ | PnL: 8.89537387 💵 | Сделок: 74 | WinRate: 63.51%
🔄 2025-09-11 09:35:58 Баланс: 3693.31253356987$ | PnL: 9.65486342 💵 | Сделок: 76 | WinRate: 64.47%
🔄 2025-09-11 09:40:20 Баланс: 3693.31253356987$ | PnL: 9.65486342 💵 | Сделок: 76 | WinRate: 64.47%
🔄 2025-09-11 09:44:38 Баланс: 3693.31253356987$ | PnL: 9.65486342 💵 | Сделок: 76 | WinRate: 64.47%
🔄 2025-09-11 09:49:02 Баланс: 3694.17446964198$ | PnL: 10.5346642 💵 | Сделок: 78 | WinRate: 65.38%
🔄 2025-09-11 09:54:22 Баланс: 3694.17446964198$ | PnL: 10.5346642 💵 | Сделок: 78 | WinRate: 65.38%
🔄 2025-09-11 09:59:22 Баланс: 3703.67847224398$ | PnL: 10.04760864 💵 | Сделок: 80 | WinRate: 65%
🔄 2025-09-11 10:03:59 Баланс: 3703.73439414528$ | PnL: 10.11253136 💵 | Сделок: 81 | WinRate: 65.43%
🔄 2025-09-11 10:09:38 Баланс: 3694.16795916007$ | PnL: 10.57323379 💵 | Сделок: 83 | WinRate: 66.27%
🔄 2025-09-11 10:14:17 Баланс: 3684.15896055533$ | PnL: 10.57323379 💵 | Сделок: 83 | WinRate: 66.27%
🔄 2025-09-11 10:19:10 Баланс: 3684.15896055533$ | PnL: 10.57323379 💵 | Сделок: 83 | WinRate: 66.27%
🔄 2025-09-11 10:24:08 Баланс: 3674.14995443783$ | PnL: 10.57323379 💵 | Сделок: 83 | WinRate: 66.27%
🔄 2025-09-11 10:28:56 Баланс: 3664.1409475116$ | PnL: 10.57323379 💵 | Сделок: 83 | WinRate: 66.27%
🔄 2025-09-11 10:33:44 Баланс: 3654.25124626361$ | PnL: 10.70153266 💵 | Сделок: 84 | WinRate: 66.67%
🔄 2025-09-11 10:38:33 Баланс: 3644.24224632967$ | PnL: 10.70153266 💵 | Сделок: 84 | WinRate: 66.67%
🔄 2025-09-11 10:43:20 Баланс: 3634.23325165446$ | PnL: 10.70153266 💵 | Сделок: 84 | WinRate: 66.67%
🔄 2025-09-11 10:48:18 Баланс: 3634.23325165446$ | PnL: 10.70153266 💵 | Сделок: 84 | WinRate: 66.67%
🔄 2025-09-11 10:53:12 Баланс: 3624.26425762746$ | PnL: 10.70153266 💵 | Сделок: 84 | WinRate: 66.67%
🔄 2025-09-11 10:58:06 Баланс: 3624.62897568187$ | PnL: 11.07524556 💵 | Сделок: 85 | WinRate: 67.06%
